p,q,r,output
Person X fails PersonY's mission,is punished,xEffect,1
Person X fails PersonY's mission,to be assigned a mission,xNeed,1
Person X fails PersonY's mission,to know PersonY,xNeed,1
Person X fails PersonY's mission,disappointed,xReact,1
Person X fails PersonY's mission,unskilled,xReact,1
Person X fails PersonY's mission,unhappy,xReact,1
Person X fails PersonY's mission,to set things right,xWant,1
Person X fails PersonY's mission,to mitigate damages,xWant,1
Person X fails PersonY's mission,to apologize to persony,xWant,1
Person X fails PersonY's mission,make amends with persony,xWant,1
PersonX has never won anything.,incompetent,xAttr,1
PersonX has never won anything.,unambitious,xAttr,1
PersonX has never won anything.,uncompetitive,xAttr,1
PersonX has never won anything.,unlucky,xAttr,1
PersonX has never won anything.,unskilled,xAttr,1
PersonX has never won anything.,cries,xEffect,1
PersonX has never won anything.,frowns,xEffect,1
PersonX has never won anything.,won a lotto jackpot,xEffect,1
PersonX has never won anything.,is given a check for millions,xEffect,1
PersonX has never won anything.,upset,xReact,1
PersonX has never won anything.,mad,xReact,1
PersonX has never won anything.,dejected,xReact,1
PersonX has never won anything.,unlucky,xReact,1
PersonX has never won anything.,to win,xWant,1
PersonX has never won anything.,to quit,xWant,1
PersonX has never won anything.,to practice,xWant,1
PersonX has never won anything.,to join sports,xWant,1
PersonX gives nothing to PersonY,frowns,oEffect,1
PersonX gives nothing to PersonY,ignores PersonX,oEffect,1
PersonX gives nothing to PersonY,annoyed,oReact,1
PersonX gives nothing to PersonY,ignored,oReact,1
PersonX gives nothing to PersonY,to get something,oWant,1
PersonX gives nothing to PersonY,to yell at X,oWant,1
PersonX gives nothing to PersonY,to ask others for help,oWant,1
PersonX gives nothing to PersonY,to avoid helping PersonX,oWant,1
PersonX gives nothing to PersonY,selfish,xAttr,1
PersonX gives nothing to PersonY,uncaring,xAttr,1
PersonX gives nothing to PersonY,stingy,xAttr,1
PersonX gives nothing to PersonY,self absorbed,xAttr,1
PersonX gives nothing to PersonY,person y to be more responsible,xIntent,1
PersonX gives nothing to PersonY,to teach person y a lesson,xIntent,1
PersonX gives nothing to PersonY,mean,xReact,1
PersonX gives nothing to PersonY,selfish,xReact,1
PersonX gives nothing to PersonY,responsible,xReact,1
PersonX gives nothing to PersonY,mature,xReact,1
PersonX gives nothing to PersonY,to walk away,xWant,1
PersonX gives nothing to PersonY,to go home,xWant,1
PersonX gives nothing to PersonY,PersonY to lose,xWant,1
PersonX gives nothing to PersonY,to keep everything for themselves,xWant,1
PersonX never lifts a finger for PersonY.,is expected to reciprocate,oEffect,1
PersonX never lifts a finger for PersonY.,will be on his own,oEffect,1
PersonX never lifts a finger for PersonY.,to critisize person x for not helping,oWant,1
PersonX never lifts a finger for PersonY.,not be friends with personn x anymore,oWant,1
PersonX never lifts a finger for PersonY.,lazy,xAttr,1
PersonX never lifts a finger for PersonY.,unthoughtful,xAttr,1
PersonX never lifts a finger for PersonY.,selfish,xAttr,1
PersonX never lifts a finger for PersonY.,disrespectful,xAttr,1
PersonX never lifts a finger for PersonY.,careful,xReact,1
PersonX never lifts a finger for PersonY.,loving,xReact,1
PersonX never lifts a finger for PersonY.,respect,xReact,1
PersonX never lifts a finger for PersonY.,caring,xReact,1
PersonX never lifts a finger for PersonY.,respect y,xWant,1
PersonX never lifts a finger for PersonY.,marry y,xWant,1
PersonX never lifts a finger for PersonY.,to play video games,xWant,1
PersonX never lifts a finger for PersonY.,to read a book,xWant,1
PersonX stops turning in homework,lazy,xAttr,1
PersonX stops turning in homework,distracted,xAttr,1
PersonX stops turning in homework,unfocused,xAttr,1
PersonX stops turning in homework,unintelligent,xAttr,1
PersonX stops turning in homework,gets suspended,xEffect,1
PersonX stops turning in homework,gets queried,xEffect,1
PersonX stops turning in homework,to get attention,xIntent,1
PersonX stops turning in homework,to fail the class,xIntent,1
PersonX stops turning in homework,to do drugs,xIntent,1
PersonX stops turning in homework,to drink,xIntent,1
PersonX stops turning in homework,work assigned to them,xNeed,1
PersonX stops turning in homework,assignments,xNeed,1
PersonX stops turning in homework,depressed,xReact,1
PersonX stops turning in homework,overlooked,xReact,1
PersonX stops turning in homework,free,xReact,1
PersonX stops turning in homework,work harder to understand,xWant,1
PersonX stops turning in homework,make up their missed assignments,xWant,1
PersonX stops turning in homework,to go home,xWant,1
PersonX stops turning in homework,to leave,xWant,1
personx reads less books,lazy,xAttr,1
personx reads less books,unintelligent,xAttr,1
personx reads less books,Careless,xAttr,1
personx reads less books,Unmotivated,xAttr,1
personx reads less books,gets punished,xEffect,1
personx reads less books,receives bad grade,xEffect,1
personx reads less books,to watch movies,xIntent,1
personx reads less books,play games instead,xIntent,1
personx reads less books,restless,xReact,1
personx reads less books,bored,xReact,1
personx reads less books,entertained,xReact,1
personx reads less books,relaxed,xReact,1
personx reads less books,to spend time doing other things,xWant,1
personx reads less books,to not have their apartment space taken up by books,xWant,1
personx reads less books,to take more books,xWant,1
personx reads less books,to  increase the interest in reading,xWant,1
PersonX never listens to PersonY's favorite song.,Resents person person x,oEffect,1
PersonX never listens to PersonY's favorite song.,Doesn't listen to music with person person x,oEffect,1
PersonX never listens to PersonY's favorite song.,sad,oReact,1
PersonX never listens to PersonY's favorite song.,upset,oReact,1
PersonX never listens to PersonY's favorite song.,to help personx,oWant,1
PersonX never listens to PersonY's favorite song.,to try personx's music,oWant,1
PersonX never listens to PersonY's favorite song.,uncaring,xAttr,1
PersonX never listens to PersonY's favorite song.,rude,xAttr,1
PersonX never listens to PersonY's favorite song.,not a music fan,xAttr,1
PersonX never listens to PersonY's favorite song.,patient,xAttr,1
PersonX never listens to PersonY's favorite song.,supportive,xAttr,1
PersonX never listens to PersonY's favorite song.,to listen to something else,xIntent,1
PersonX never listens to PersonY's favorite song.,to show disdain,xIntent,1
PersonX never listens to PersonY's favorite song.,to forget about person y,xIntent,1
PersonX never listens to PersonY's favorite song.,to dislike persony's music,xNeed,1
PersonX never listens to PersonY's favorite song.,to be deaf,xNeed,1
PersonX never listens to PersonY's favorite song.,content,xReact,1
PersonX never listens to PersonY's favorite song.,satisfied,xReact,1
PersonX never listens to PersonY's favorite song.,pleased,xReact,1
PersonX never listens to PersonY's favorite song.,to listen to their selection,xWant,1
PersonX never listens to PersonY's favorite song.,to listen to a different song,xWant,1
PersonX never listens to PersonY's favorite song.,to show his own music to persony,xWant,1
PersonX never listens to PersonY's favorite song.,to get hearing aids,xWant,1
PersonX avoids PersonX's boss,notices personx,oEffect,1
PersonX avoids PersonX's boss,has a talking to,oEffect,1
PersonX avoids PersonX's boss,annoyed,oReact,1
PersonX avoids PersonX's boss,vexed,oReact,1
PersonX avoids PersonX's boss,timid,xAttr,1
PersonX avoids PersonX's boss,afraid,xAttr,1
PersonX avoids PersonX's boss,Nervous,xAttr,1
PersonX avoids PersonX's boss,Scared,xAttr,1
PersonX avoids PersonX's boss,Worried,xAttr,1
PersonX avoids PersonX's boss,is reprimanded,xEffect,1
PersonX avoids PersonX's boss,has to explain self,xEffect,1
PersonX avoids PersonX's boss,to avoid responsibility,xIntent,1
PersonX avoids PersonX's boss,to get around a tongue lashing,xIntent,1
PersonX avoids PersonX's boss,to be friendly,xIntent,1
PersonX avoids PersonX's boss,to stay calm,xIntent,1
PersonX avoids PersonX's boss,anxious,xReact,1
PersonX avoids PersonX's boss,nervous,xReact,1
PersonX avoids PersonX's boss,kind hearted,xReact,1
PersonX avoids PersonX's boss,caring,xReact,1
PersonX avoids PersonX's boss,to go home,xWant,1
PersonX avoids PersonX's boss,to work from home,xWant,1
PersonX avoids PersonX's boss,to mend the relationship,xWant,1
PersonX avoids PersonX's boss,to apologize to the boss,xWant,1
PersonX refuses to help PersonY,is unable to complete a task,oEffect,1
PersonX refuses to help PersonY,gets in an argument,oEffect,1
PersonX refuses to help PersonY,they die,oEffect,1
PersonX refuses to help PersonY,they get into trouble,oEffect,1
PersonX refuses to help PersonY,lost,oReact,1
PersonX refuses to help PersonY,rejected,oReact,1
PersonX refuses to help PersonY,some help,oWant,1
PersonX refuses to help PersonY,personx to give them a shoulder to cry on,oWant,1
PersonX refuses to help PersonY,to get help,oWant,1
PersonX refuses to help PersonY,to be near personx,oWant,1
PersonX refuses to help PersonY,unhelpful,xAttr,1
PersonX refuses to help PersonY,ungenerous,xAttr,1
PersonX refuses to help PersonY,thoughtless,xAttr,1
PersonX refuses to help PersonY,difficult,xAttr,1
PersonX refuses to help PersonY,gets yelled at,xEffect,1
PersonX refuses to help PersonY,loses a friend,xEffect,1
PersonX refuses to help PersonY,person y to handle it,xIntent,1
PersonX refuses to help PersonY,to see person y fail,xIntent,1
PersonX refuses to help PersonY,to be spiteful,xNeed,1
PersonX refuses to help PersonY,to get upset with persony,xNeed,1
PersonX refuses to help PersonY,unkind,xReact,1
PersonX refuses to help PersonY,bad,xReact,1
PersonX refuses to help PersonY,powerful,xReact,1
PersonX refuses to help PersonY,controlling,xReact,1
PersonX refuses to help PersonY,them to be strong enough on their own,xWant,1
PersonX refuses to help PersonY,to focus on themself,xWant,1
PersonX refuses to help PersonY,to do their own thing,xWant,1
PersonX refuses to help PersonY,to help someone else,xWant,1
PersonX unties PersonY's shoes,chance to get fallen,oEffect,1
PersonX unties PersonY's shoes,need to tie the lash,oEffect,1
PersonX unties PersonY's shoes,helpless,oReact,1
PersonX unties PersonY's shoes,grateful,oReact,1
PersonX unties PersonY's shoes,angry,oReact,1
PersonX unties PersonY's shoes,annoyed,oReact,1
PersonX unties PersonY's shoes,to go to sleep,oWant,1
PersonX unties PersonY's shoes,to hear a story,oWant,1
PersonX unties PersonY's shoes,talented,xAttr,1
PersonX unties PersonY's shoes,focused,xAttr,1
PersonX unties PersonY's shoes,a parent,xAttr,1
PersonX unties PersonY's shoes,teaching basic skills,xAttr,1
PersonX unties PersonY's shoes,is tired,xEffect,1
PersonX unties PersonY's shoes,complains,xEffect,1
PersonX unties PersonY's shoes,to be helpful,xIntent,1
PersonX unties PersonY's shoes,to care for y,xIntent,1
PersonX unties PersonY's shoes,to see them fall,xIntent,1
PersonX unties PersonY's shoes,prank them,xIntent,1
PersonX unties PersonY's shoes,to pick up persony from school,xNeed,1
PersonX unties PersonY's shoes,to say it is bedtime,xNeed,1
PersonX unties PersonY's shoes,compassion,xReact,1
PersonX unties PersonY's shoes,concern,xReact,1
PersonX unties PersonY's shoes,mischievous,xReact,1
PersonX unties PersonY's shoes,guilty,xReact,1
PersonX unties PersonY's shoes,to read to persony,xWant,1
PersonX unties PersonY's shoes,to rock persony to sleep,xWant,1
PersonX unties PersonY's shoes,to be unique,xWant,1
PersonX unties PersonY's shoes,to be bold,xWant,1
PersonX opposes PersonY's weight,gets pushed back,oEffect,1
PersonX opposes PersonY's weight,gets obstructed,oEffect,1
PersonX opposes PersonY's weight,ashamed,oReact,1
PersonX opposes PersonY's weight,embarrassed,oReact,1
PersonX opposes PersonY's weight,to hide their shame,oWant,1
PersonX opposes PersonY's weight,to lose weight,oWant,1
PersonX opposes PersonY's weight,insensitive,xAttr,1
PersonX opposes PersonY's weight,mean,xAttr,1
PersonX opposes PersonY's weight,judgemental,xAttr,1
PersonX opposes PersonY's weight,rude,xAttr,1
PersonX opposes PersonY's weight,critical,xAttr,1
PersonX opposes PersonY's weight,gets yelled at,xEffect,1
PersonX opposes PersonY's weight,gets sent away,xEffect,1
PersonX opposes PersonY's weight,gets pushed,xEffect,1
PersonX opposes PersonY's weight,gets obstructed,xEffect,1
PersonX opposes PersonY's weight,PersonY to be healthy,xIntent,1
PersonX opposes PersonY's weight,PersonY to lose weight,xIntent,1
PersonX opposes PersonY's weight,to read the scale,xNeed,1
PersonX opposes PersonY's weight,to put person Y on the scale,xNeed,1
PersonX opposes PersonY's weight,unhealthy,xReact,1
PersonX opposes PersonY's weight,unreasonable,xReact,1
PersonX opposes PersonY's weight,helpful,xReact,1
PersonX opposes PersonY's weight,caring,xReact,1
PersonX opposes PersonY's weight,to get fit,xWant,1
PersonX opposes PersonY's weight,exercise daily,xWant,1
PersonX opposes PersonY's weight,to reprimand person Y,xWant,1
PersonX opposes PersonY's weight,to put person Y on a diet,xWant,1
PersonX is forbidden from the party.,Blame-worthy,xAttr,1
PersonX is forbidden from the party.,Rejected,xAttr,1
PersonX is forbidden from the party.,Snubbed,xAttr,1
PersonX is forbidden from the party.,submissive,xAttr,1
PersonX is forbidden from the party.,meek,xAttr,1
PersonX is forbidden from the party.,Kicked out of friend group,xEffect,1
PersonX is forbidden from the party.,Forced out of party,xEffect,1
PersonX is forbidden from the party.,abandoned,xReact,1
PersonX is forbidden from the party.,sad,xReact,1
PersonX is forbidden from the party.,disappointed,xReact,1
PersonX is forbidden from the party.,to sneak into the party,xWant,1
PersonX is forbidden from the party.,to knock over trashcans,xWant,1
