p,q,r,output
PersonX doesn't pay PersonY's way,Find another way to pay,oWant,1
PersonX doesn't pay PersonY's way,Ask PersonX why,oWant,1
PersonX doesn't pay PersonY's way,to beg for money,oWant,1
PersonX doesn't pay PersonY's way,to not be friends with X,oWant,1
PersonX doesn't pay PersonY's way,selfish,xAttr,1
PersonX doesn't pay PersonY's way,cheap,xAttr,1
PersonX doesn't pay PersonY's way,tightwad,xAttr,1
PersonX doesn't pay PersonY's way,stingy,xAttr,1
PersonX doesn't pay PersonY's way,Has more money,xEffect,1
PersonX doesn't pay PersonY's way,It seemed as stingy,xEffect,1
PersonX doesn't pay PersonY's way,to stop feeling taken advantage of,xIntent,1
PersonX doesn't pay PersonY's way,to save their money,xIntent,1
PersonX doesn't pay PersonY's way,unhappy that their friend won't get a job,xReact,1
PersonX doesn't pay PersonY's way,used for their money,xReact,1
PersonX doesn't pay PersonY's way,selfish,xReact,1
PersonX doesn't pay PersonY's way,careless,xReact,1
PersonX doesn't pay PersonY's way,decide if PersonX made the right decision,xWant,1
PersonX doesn't pay PersonY's way,Explain the reasons to PersonY,xWant,1
PersonX doesn't pay PersonY's way,to save money,xWant,1
PersonX doesn't pay PersonY's way,to make Y mad,xWant,1
PersonX doesn't find the problem,unsuccessful,xAttr,1
PersonX doesn't find the problem,unable,xAttr,1
PersonX doesn't find the problem,confused,xAttr,1
PersonX doesn't find the problem,unintelligent,xAttr,1
PersonX doesn't find the problem,becomes confused,xEffect,1
PersonX doesn't find the problem,is dissapointed,xEffect,1
PersonX doesn't find the problem,to get ready,xNeed,1
PersonX doesn't find the problem,to work hard,xNeed,1
PersonX doesn't find the problem,annpyed,xReact,1
PersonX doesn't find the problem,stressed,xReact,1
PersonX doesn't find the problem,stupid,xReact,1
PersonX doesn't find the problem,unlearned,xReact,1
PersonX doesn't find the problem,to troubleshoot,xWant,1
PersonX doesn't find the problem,search for the problem,xWant,1
PersonX doesn't find the problem,to clean the room,xWant,1
PersonX doesn't find the problem,to watch movie,xWant,1
PersonX does not go near deep end,fearful,xAttr,1
PersonX does not go near deep end,cautious,xAttr,1
PersonX does not go near deep end,tentative,xAttr,1
PersonX does not go near deep end,wary,xAttr,1
PersonX does not go near deep end,is pushed in,xEffect,1
PersonX does not go near deep end,is asked why they are scared,xEffect,1
PersonX does not go near deep end,to stay in the shallow end,xIntent,1
PersonX does not go near deep end,to learn how to swim first,xIntent,1
PersonX does not go near deep end,to stay safe,xIntent,1
PersonX does not go near deep end,to touch the bottom,xIntent,1
PersonX does not go near deep end,to put on swimming trunks,xNeed,1
PersonX does not go near deep end,to go to the pool,xNeed,1
PersonX does not go near deep end,nervous,xReact,1
PersonX does not go near deep end,curious,xReact,1
PersonX does not go near deep end,secure,xReact,1
PersonX does not go near deep end,safe,xReact,1
PersonX does not go near deep end,to swim only with floaties on,xWant,1
PersonX does not go near deep end,to get out of the pool and sit down,xWant,1
PersonX does not go near deep end,to get out of the pool,xWant,1
PersonX does not go near deep end,to go inside,xWant,1
PersonX doesn't choose PersonY,is curious,oEffect,1
PersonX doesn't choose PersonY,is hurt,oEffect,1
PersonX doesn't choose PersonY,hurt,oReact,1
PersonX doesn't choose PersonY,rejected,oReact,1
PersonX doesn't choose PersonY,to yell at personx,oWant,1
PersonX doesn't choose PersonY,to confront personx,oWant,1
PersonX doesn't choose PersonY,picky,xAttr,1
PersonX doesn't choose PersonY,inattentive,xAttr,1
PersonX doesn't choose PersonY,mean,xAttr,1
PersonX doesn't choose PersonY,discriminating,xAttr,1
PersonX doesn't choose PersonY,inconsiderate,xAttr,1
PersonX doesn't choose PersonY,to pick someone else,xIntent,1
PersonX doesn't choose PersonY,to be rude,xIntent,1
PersonX doesn't choose PersonY,to meet person y,xNeed,1
PersonX doesn't choose PersonY,to talk with person y,xNeed,1
PersonX doesn't choose PersonY,evil,xReact,1
PersonX doesn't choose PersonY,guilty,xReact,1
PersonX doesn't choose PersonY,sad,xReact,1
PersonX doesn't choose PersonY,disappointed,xReact,1
PersonX doesn't choose PersonY,to reject person y,xWant,1
PersonX doesn't choose PersonY,to sleep,xWant,1
PersonX doesn't choose PersonY,to betray persony,xWant,1
PersonX doesn't choose PersonY,to reject persony,xWant,1
PersonX doesn't pay,cheap,xAttr,1
PersonX doesn't pay,greedy,xAttr,1
PersonX doesn't pay,miserly,xAttr,1
PersonX doesn't pay,poor,xAttr,1
PersonX doesn't pay,x is charged with shoplifting,xEffect,1
PersonX doesn't pay,x is arrested,xEffect,1
PersonX doesn't pay,to go to the store,xNeed,1
PersonX doesn't pay,to pick items they want,xNeed,1
PersonX doesn't pay,broke,xReact,1
PersonX doesn't pay,guilty,xReact,1
PersonX doesn't pay,mean,xReact,1
PersonX doesn't pay,selfish,xReact,1
PersonX doesn't pay,to put the items back,xWant,1
PersonX doesn't pay,to steal the items,xWant,1
PersonX doesn't pay,to save the money that they have,xWant,1
PersonX doesn't pay,to try and leave the store without being caught,xWant,1
Person X decides not to see Y,person y feels isolated,oEffect,1
Person X decides not to see Y,person y is happy,oEffect,1
Person X decides not to see Y,confused,oReact,1
Person X decides not to see Y,sad,oReact,1
Person X decides not to see Y,to call personx,oWant,1
Person X decides not to see Y,to check on personx,oWant,1
Person X decides not to see Y,receive an explanation,oWant,1
Person X decides not to see Y,see other people,oWant,1
Person X decides not to see Y,apathetic,xAttr,1
Person X decides not to see Y,uninterested,xAttr,1
Person X decides not to see Y,opposed,xAttr,1
Person X decides not to see Y,disinterested,xAttr,1
Person X decides not to see Y,to be alone,xIntent,1
Person X decides not to see Y,to avoid people,xIntent,1
Person X decides not to see Y,have seen Y,xNeed,1
Person X decides not to see Y,contemplate seeing Y again,xNeed,1
Person X decides not to see Y,lonely,xReact,1
Person X decides not to see Y,sad,xReact,1
Person X decides not to see Y,abandoned,xReact,1
Person X decides not to see Y,alone,xReact,1
Person X decides not to see Y,to leave persony,xWant,1
Person X decides not to see Y,to see someone else,xWant,1
Person X decides not to see Y,see other people,xWant,1
Person X decides not to see Y,remain single,xWant,1
PersonX doesn't expect PersonY,to explain themselves,oWant,1
PersonX doesn't expect PersonY,have a good relationship,oWant,1
PersonX doesn't expect PersonY,to surprise PersonX,oWant,1
PersonX doesn't expect PersonY,to greet PersonX,oWant,1
PersonX doesn't expect PersonY,surprised,xAttr,1
PersonX doesn't expect PersonY,not ready for persony,xAttr,1
PersonX doesn't expect PersonY,unobservant,xAttr,1
PersonX doesn't expect PersonY,ignorant,xAttr,1
PersonX doesn't expect PersonY,is startled by a knock,xEffect,1
PersonX doesn't expect PersonY,gets a surprise visit,xEffect,1
PersonX doesn't expect PersonY,Jumps back in fright,xEffect,1
PersonX doesn't expect PersonY,Greeted in a friendly manner by personY,xEffect,1
PersonX doesn't expect PersonY,to reach them,xIntent,1
PersonX doesn't expect PersonY,call them,xIntent,1
PersonX doesn't expect PersonY,all alone,xReact,1
PersonX doesn't expect PersonY,lonely,xReact,1
PersonX doesn't expect PersonY,loney,xReact,1
PersonX doesn't expect PersonY,away,xReact,1
PersonX doesn't expect PersonY,to show their non feelings,xWant,1
PersonX doesn't expect PersonY,be a confident person,xWant,1
PersonX doesn't expect PersonY,to greet PersonY,xWant,1
PersonX doesn't expect PersonY,to shout in surprise,xWant,1
PersonX doesn't know how to resolve issues,unprepared,xAttr,1
PersonX doesn't know how to resolve issues,ineligible,xAttr,1
PersonX doesn't know how to resolve issues,incompetent,xAttr,1
PersonX doesn't know how to resolve issues,obtuse,xAttr,1
PersonX doesn't know how to resolve issues,stupid,xReact,1
PersonX doesn't know how to resolve issues,disappointed,xReact,1
PersonX doesn't know how to resolve issues,sad,xReact,1
PersonX doesn't know how to resolve issues,confused,xReact,1
PersonX doesn't know how to resolve issues,to learn how to,xWant,1
PersonX doesn't know how to resolve issues,become a better person,xWant,1
PersonX doesn't know how to resolve issues,to learn coping skills,xWant,1
PersonX doesn't know how to resolve issues,to read books on resolution,xWant,1
PersonX won't work on PersonY's essay,worried,oEffect,1
PersonX won't work on PersonY's essay,concerned,oEffect,1
PersonX won't work on PersonY's essay,they don't get accepted into the university,oEffect,1
PersonX won't work on PersonY's essay,they get a bad grade,oEffect,1
PersonX won't work on PersonY's essay,angry,oReact,1
PersonX won't work on PersonY's essay,lost,oReact,1
PersonX won't work on PersonY's essay,be helped,oWant,1
PersonX won't work on PersonY's essay,finish the essay,oWant,1
PersonX won't work on PersonY's essay,moral,xAttr,1
PersonX won't work on PersonY's essay,reluctant,xAttr,1
PersonX won't work on PersonY's essay,adamant,xAttr,1
PersonX won't work on PersonY's essay,stubborn,xAttr,1
PersonX won't work on PersonY's essay,gets begged,xEffect,1
PersonX won't work on PersonY's essay,gets pleaded with,xEffect,1
PersonX won't work on PersonY's essay,to not help others cheat,xIntent,1
PersonX won't work on PersonY's essay,to be unfriendly,xIntent,1
PersonX won't work on PersonY's essay,to complete the project,xNeed,1
PersonX won't work on PersonY's essay,to do paper works,xNeed,1
PersonX won't work on PersonY's essay,lazy,xReact,1
PersonX won't work on PersonY's essay,rude,xReact,1
PersonX won't work on PersonY's essay,justified,xReact,1
PersonX won't work on PersonY's essay,unfriendly,xReact,1
PersonX won't work on PersonY's essay,to finish project on time,xWant,1
PersonX won't work on PersonY's essay,to get good grade,xWant,1
PersonX won't work on PersonY's essay,not to help,xWant,1
PersonX won't work on PersonY's essay,not to assist,xWant,1
PersonX doesn't get hired for the teaching job,get the job instead,oEffect,1
PersonX doesn't get hired for the teaching job,to find another applicant,oWant,1
PersonX doesn't get hired for the teaching job,feel bad,oWant,1
PersonX doesn't get hired for the teaching job,unqualified,xAttr,1
PersonX doesn't get hired for the teaching job,unskilled,xAttr,1
PersonX doesn't get hired for the teaching job,dissapointing,xAttr,1
PersonX doesn't get hired for the teaching job,looks for new jobs,xEffect,1
PersonX doesn't get hired for the teaching job,tells friends,xEffect,1
PersonX doesn't get hired for the teaching job,apply for teaching job,xNeed,1
PersonX doesn't get hired for the teaching job,go to interview,xNeed,1
PersonX doesn't get hired for the teaching job,submit application,xNeed,1
PersonX doesn't get hired for the teaching job,to apply for a job,xNeed,1
PersonX doesn't get hired for the teaching job,to interview for a job,xNeed,1
PersonX doesn't get hired for the teaching job,hopelessness,xReact,1
PersonX doesn't get hired for the teaching job,unbhappy,xReact,1
PersonX doesn't get hired for the teaching job,happy,xReact,1
PersonX doesn't get hired for the teaching job,satisfied,xReact,1
PersonX doesn't get hired for the teaching job,to cry,xWant,1
PersonX doesn't get hired for the teaching job,to talk to a friend,xWant,1
PersonX doesn't get hired for the teaching job,to apply for another job,xWant,1
PersonX doesn't get hired for the teaching job,to get hired,xWant,1
PersonX does not achieve PersonYs end,disappointed,oReact,1
PersonX does not achieve PersonYs end,annoyed,oReact,1
PersonX does not achieve PersonYs end,to find a new helper,oWant,1
PersonX does not achieve PersonYs end,to scold personX,oWant,1
PersonX does not achieve PersonYs end,defeated,xAttr,1
PersonX does not achieve PersonYs end,unmotivated,xAttr,1
PersonX does not achieve PersonYs end,thwarted,xAttr,1
PersonX does not achieve PersonYs end,unsuccessful,xAttr,1
PersonX does not achieve PersonYs end,Questioned by personY,xEffect,1
PersonX does not achieve PersonYs end,Told to do a better job,xEffect,1
PersonX does not achieve PersonYs end,Given fewer responsibilities,xEffect,1
PersonX does not achieve PersonYs end,to disappoint personY,xIntent,1
PersonX does not achieve PersonYs end,to do their own thing,xIntent,1
PersonX does not achieve PersonYs end,to be a friend of person y,xNeed,1
PersonX does not achieve PersonYs end,to avoid person y,xNeed,1
PersonX does not achieve PersonYs end,guilty,xReact,1
PersonX does not achieve PersonYs end,anxious,xReact,1
PersonX does not achieve PersonYs end,silly,xReact,1
PersonX does not achieve PersonYs end,lazy,xReact,1
PersonX does not achieve PersonYs end,to hate person y,xWant,1
PersonX does not achieve PersonYs end,to be happy,xWant,1
PersonX does not achieve PersonYs end,to create their own goal,xWant,1
PersonX does not achieve PersonYs end,to avoid PersonY,xWant,1
PersonX doesn't care about PersonY's problems.,neglected,oReact,1
PersonX doesn't care about PersonY's problems.,ignored,oReact,1
PersonX doesn't care about PersonY's problems.,find someone else to help,oWant,1
PersonX doesn't care about PersonY's problems.,solve the problem on their own,oWant,1
PersonX doesn't care about PersonY's problems.,self-centered,xAttr,1
PersonX doesn't care about PersonY's problems.,neglectful,xAttr,1
PersonX doesn't care about PersonY's problems.,insensitive,xAttr,1
PersonX doesn't care about PersonY's problems.,aloof,xAttr,1
PersonX doesn't care about PersonY's problems.,sad,xReact,1
PersonX doesn't care about PersonY's problems.,mean,xReact,1
PersonX doesn't care about PersonY's problems.,unconcerned,xReact,1
PersonX doesn't care about PersonY's problems.,selfish,xReact,1
PersonX doesn't care about PersonY's problems.,to take care of their own problems,xWant,1
PersonX doesn't care about PersonY's problems.,to leave PersonY alone,xWant,1
PersonX doesn't care about PersonY's problems.,be selfish,xWant,1
PersonX doesn't care about PersonY's problems.,focus on themselves,xWant,1
