p,q,r,output
PersonX likes PersonY's friends.,is not paid by PersonY,xNeed,0
PersonX does not publish PersonY article,alienated,xWant,0
PersonX does not pat PersonY's back,to be near PersonX,xEffect,0
PersonX does not help others,to forego dinner,xWant,0
PersonX invites PersonY's family,wish PersonY good luck on improving,oWant,0
PersonX does not paint the living room,antisocial,xReact,0
PersonX meets a girl,to go home,xWant,0
PersonX doesn't touch PersonY,PersonY doesn't make a face,xIntent,0
PersonX does not pass PersonY act,To be embarrass,xIntent,0
"PersonX was not quick to react, and PersonY fell",not Exclude,xAttr,0
PersonX rids the bus home,self centered,xNeed,0
PersonX kisses PersonY deeply,gets tears in eyes,xIntent,0
PersonX does not keep PersonX's lips sealed,not Bore,xAttr,0
PersonX does not go to the hardware store,busy,xWant,0
PersonX does not visit PersonX's parents,don't enjoy the catered meal with friends,xEffect,0
PersonX looks PersonY in the eyes,to remain out of contact,oReact,0
PersonX kills PersonX's son,to go to a city event,xNeed,0
PersonX does not send to jail,kind,xEffect,0
PersonX moves around,to remain a mystery to Y,xEffect,0
PersonX doesn't care what PersonY is up to.,reclusive,oReact,0
PersonX is not at the mall with PersonY's friends,To not don't damage it,xAttr,0
PersonX does not ask PersonY to meet,furious,xAttr,0
PersonX combs PersonY hair,laughs,xIntent,0
PersonX cannot read PersonY's thoughts.,hurt,xWant,0
PersonX does not kick the man,For PersonY to don't hire movers instead,xAttr,0
PersonX does not invite everyone,Not don't show affection,xNeed,0
PersonX does not comb PersonY hair,too busy,oWant,0
PersonX does not explain the situation to PersonY,to be placed on a bed or sofa rather than a hard table,xAttr,0
PersonX does not bring PersonX's son,angry they weren't hired,xReact,0
PersonX is playing football with PersonY's friends,Emotionally distraught,xIntent,0
PersonX does not pay PersonY's back,composed,xReact,0
PersonX goes near deep end,anxious,xWant,0
PersonX rings the doorbell,unopposed,xReact,0
PersonX doesn't want to play with PersonX's dad,to be embarrassed,xReact,0
PersonX gets back to normal,to be silent,xWant,0
PersonX did not buy a guitar.,don't talk,xWant,0
PersonX looks for PersonY,to have a party,xIntent,0
PersonX can perform PersonX's ability,know what they are looking for,xReact,0
PersonX does not treat PersonY with respect,don't understand what was being asked,oEffect,0
PersonX likes the phone,thankful,xEffect,0
PersonX does not seem like PersonY,sad,oEffect,0
PersonX does not cry in front of PersonY,PersonX doesn't make a fool of themselves,oWant,0
PersonX makes PersonY's sandwhich,unsettled,xWant,0
PersonX does not get back to normal,To not don't support Y,xAttr,0
PersonX does not pay PersonX's friend,not Alienate,xIntent,0
PersonX does not give PersonY knowledge,excited,xIntent,0
PersonX does not ask PersonY's on a date,solitary,oEffect,0
PersonX does not sit down with PersonY,not alone,xReact,0
PersonX does not get the food,depressed,xAttr,0
PersonX likes PersonX's grandmother and won't go to her house,to avoid embarrassment,xAttr,0
PersonX is not very proud of PersonY,to buy cookies from the store instead,xWant,0
PersonX doesn't tell PersonY anything.,to ask another student,xIntent,0
PersonX does not take advantage of PersonY,to be near PersonY's laptop,xAttr,0
PersonX says something,to stay calm,xEffect,0
PersonX does not kiss PersonY softly,to want to celebrate something,oReact,0
PersonX does not look PersonY in the eyes,Don't thank personX,oReact,0
PersonX gets PersonY's money,mean,xAttr,0
PersonX does not take care of PersonX's children,to avoid people,xEffect,0
Person X can go,boring,xReact,0
PersonX does not kiss PersonY's hands,good sportsman,oReact,0
PersonX does not like anyone,gets guilt tripped,xReact,0
PersonX does not get back to normal,to be silent,xWant,0
PersonX does not avoids PersonY conflict,afraid,xNeed,0
PersonX eats PersonY's breakfast,to get away with it,xReact,0
PersonX does not get back to normal,Not don't show affection,xReact,0
PersonX can connect with PersonY,to get dried off,xNeed,0
PersonX does not break PersonX's lance,not hide,xReact,0
PersonX does not brings PersonY food,to play alone,xEffect,0
PersonX doesn't educate PersonX's children,close to person y,xIntent,0
PersonX is not very proud of PersonY,don't buy cookies from the store instead,xWant,0
PersonX does not create PersonY atmosphere,not cautious,xNeed,0
PersonX can afford PersonY opportunity,wimpy,xAttr,0
PersonX learns computer programming,be informed,xReact,0
PersonX does not mind PersonX's business,Don't try harder,oReact,0
PersonX spends the evening with PersonY,loney,xWant,0
PersonX does not rush PersonY to the hospital,to pay someone,xAttr,0
PersonX asks PersonY to meet,to avoid friends,xReact,0
PersonX does not beg PersonY to come,not hurt,xIntent,0
PersonX doesn't get hired for the teaching job,unknowledgeable,xAttr,0
PersonX doesn't cause PersonY reaction,receive an explanation,xReact,0
PersonX gives PersonY names,to be near personY,xIntent,0
PersonX does not bake PersonY a cake,not decisive,xAttr,0
PersonX breaks PersonX's lance,gains friend,xWant,0
PersonX can not play with PersonX,nervous,xEffect,0
PersonX does not give PersonY PersonX's hand,not frowns,xWant,0
PersonX does not grab PersonY's bags,Doesn't get another,xAttr,0
PersonX won't speak to Mike,don't be friends,xWant,0
PersonX does not send to jail,don't spend time doing other things,xNeed,0
PersonX believes PersonY,to kill themselves,xReact,0
PersonX does not determine PersonY's customer base,don't avoid getting PersonX to be aggressive,oWant,0
PersonX does not call PersonY's dad,thoughtless,xAttr,0
PersonX doesn't make PersonY's offer,kind,xAttr,0
PersonX does not keep PersonY awake,they wanted to eat cereal instead,oReact,0
PersonX places PersonY on the table,anxious,oReact,0
PersonX is not the father,not vengeful,xWant,0
PersonX kisses PersonY softly,to wash the clothes,oWant,0
PersonX does not back PersonY's car,rested,xAttr,0
PersonX does not brings PersonY's family,not rude,xWant,0
PersonX can find anybody,to figure things out on their own,xNeed,0
PersonX hasn't found the perfect one,to keep a good reputation,xAttr,0
PersonX loves school,loses person y's trust,xReact,0
PersonX is playing football with PersonX's friends,focused,oReact,0
PersonX pushes PersonY around,Avoid relying on PersonX,xIntent,0
PersonX improves PersonY's skills,abandoned,xNeed,0
PersonX dries PersonY,like a failure,oWant,0
PersonX does not bleach PersonY's hair,don't hide their teeth,xWant,0
PersonX will give anyone the time of the day,to avoid person Y's mother,xIntent,0
PersonX does not play catch with PersonX's dad,cheap,xWant,0
PersonX leads PersonX's team to victory,happy that they didn't hurt someone,oReact,0
PersonX does not accept the dare,not rude,xReact,0
PersonX does not make a phone call,shy,xNeed,0
PersonX doesn't know how to mow my lawn,not stressed,xWant,0
PersonX doesn't touch PersonY's test,selective,xReact,0
PersonX goes fishing with PersonY's father,cries,xNeed,0
PersonX does not treat PersonY with respect,not good,xEffect,0
PersonX decides to go see a movie,to punish PersonX for not telling names,xWant,0
PersonX starts smoking,announce the pregnancy,xIntent,0
PersonX does not speak to PersonY,don't punish PersonX for not telling names,xReact,0
PersonX does not bait PersonY's hook,Gets a promotion,xReact,0
PersonX does not keep PersonY in,to avoid arrest,oWant,0
PersonX doesn't provide PersonY's assessment,not Respect,xIntent,0
PersonX does not help others,Gets yell at by persony,oEffect,0
PersonX does not act as PersonY's agent,to get money back from PersonX,xReact,0
PersonX touches PersonY's test,becomes unable to speak to persony,xWant,0
PersonX does not hit PersonY on the head,PersonY doesn't die,xWant,0
PersonX doesn't have any accomplishments.,unimpressed,xEffect,0
PersonX does not start smoking,to look for help,xReact,0
PersonX shins PersonY's shoes,ignored,xWant,0
PersonX does not say something,longing for a baby,oReact,0
PersonX pays PersonX's friend,To buy a smartphone,xReact,0
PersonX enjoys PersonY's work,becomes Christian,xAttr,0
PersonX speaks with PersonY anymore.,Does it pay for snacks,oWant,0
PersonX does not let PersonY cheat.,selfish,xIntent,0
PersonX sends to jail,to spend time doing other things,xNeed,0
PersonX does not act on PersonY's behalf,has to do things alone,xAttr,0
PersonX doesn't tell PersonY anything.,not mean,xWant,0
PersonX can't remember PersonY from others,be kind,xNeed,0
PersonX goes near deep end,unwanted,xAttr,0
PersonX does not make PersonY's bed,careful,xIntent,0
PersonX does not invite PersonY to a party,unhelpful,xEffect,0
PersonX does not see PersonY play,head towards it,xWant,0
PersonX does not do not want to cook,disgusted,xWant,0
PersonX does not do a terrible job,to only have close friends over for the event,oReact,0
PersonX does not want to dance,Gets booed,xReact,0
PersonX drives PersonX's friends home,unimpressive,oWant,0
PersonX can not stand PersonY.,to keep being uncaring,xAttr,0
PersonX does not give PersonX's consent,To be seek to gain entry,xReact,0
PersonX does not create PersonY application,Doesn't crush the plane,xAttr,0
PersonX bleaches PersonY's hair,frightened,oEffect,0
PersonX does not call out PersonY's name,find another place to hide,xWant,0
PersonX does not pat PersonY's back,not lonely,xEffect,0
PersonX supports PersonX's wife,wakes up,xAttr,0
PersonX provides PersonY environment,to get fear of dogs,xAttr,0
PersonX gets PersonY abortion,unsuccesful,xReact,0
PersonX tries to reassure PersonY,to show off their new trim,oReact,0
PersonX does not shin PersonY's shoes,PersonY doesn't go to another party,xReact,0
PersonX does not sit with PersonY's friends,to avoid getting in trouble,xReact,0
PersonX is at the mall with PersonY's friends,forgotten,xIntent,0
PersonX sends to jail,ignorant,oReact,0
Person X does not get what Person Y needed,not inconsiderate,oReact,0
PersonX does not lay down PersonX's life,PersonX to don't receive the mail,xAttr,0
PersonX asks PersonY's permission,respectful,xAttr,0
PersonX doesn't place an order,hopeful,xWant,0
PersonX does not go for the throat,disappointed in himself,oWant,0
PersonX does not support PersonY,happy,xReact,0
PersonX does not pull PersonY forward,Doesn't lose money,xIntent,0
PersonX does not pass PersonY act,gets a call from PersonY,xEffect,0
PersonX does not rid the bus home,person is betrayed,xAttr,0
PersonX always refused,to be free,xAttr,0
PersonX carries PersonY,to warn others,oEffect,0
PersonX does not buy PersonY's daughter,not Isolate,oReact,0
PersonX does not spend more time with PersonY,ask for person Y's forgiveness,xReact,0
PersonX does not believe PersonY,lost,xReact,0
PersonX does not pat PersonY's back,don't stay in bed,xAttr,0
PersonX does not decide to break up with PersonY,considerate,xReact,0
PersonX chooses PersonY,becomes boring,xWant,0
PersonX sees PersonX's grandma,lonely,xIntent,0
PersonX does not see PersonZ's friend PersonY,place personY somewhere else,xReact,0
PersonX does not invite everyone,don't stay inside,xReact,0
PersonX does not hurt PersonY's feelings,sleepy,xAttr,0
PersonX finds PersonY's parents,to make other plans,xReact,0
PersonX trains PersonY,to be polite,xWant,0
Person X drives,to get into trouble,xWant,0
PersonX can stand being around PersonY.,aloof,xWant,0
PersonX hurts PersonY much,rude,xEffect,0
PersonX makes PersonY's offer,to tech them a lesson,xWant,0
PersonX does not bite PersonY's finger,their friends to get along,xNeed,0
PersonX doesn't decide not to call PersonY,people to like them,oWant,0
PersonX knows PersonY.,have a faulty home section,oEffect,0
PersonX does not know PersonY's friends or acquaintances,don't talk to others,xReact,0
PersonX can't save PersonY's life,not Relieve,xEffect,0
PersonX does not sing the song,not worried,xWant,0
PersonX doesn't take a painting class,not restricted,xNeed,0
PersonX says hello to PersonY,lost,oEffect,0
PersonX doesn't play tennis with PersonX's friend,uncaring,xEffect,0
PersonX does not let PersonY cheat.,not carefree,oReact,0
PersonX does not get PersonY abortion,PersonY isn't upset,oReact,0
PersonX does not mind PersonX's business,not Disrespect,xIntent,0
PersonX does not win the game for PersonX's team,to make other plans,xAttr,0
PersonX did not always refuse,not disappointed,xReact,0
PersonX does not give the speech,not unsympathetic,xEffect,0
PersonX does not return PersonY's affection,stubborn,xWant,0
PersonX does not snuggle PersonY,don't see if X has advice on the app,xAttr,0
PersonX supports PersonY,laughs,xIntent,0
PersonX places PersonY on the table,tired,oWant,0
PersonX does not take the food out,not logical,xIntent,0
PersonX does not unzip PersonY's pants,uninterested,xEffect,0
PersonX does not get back to normal,uncertain about PersonX,xAttr,0
PersonX can't find what PersonY is looking for,to impose their choices,xAttr,0
PersonX publishes PersonY article,feel lightheaded and weak,oWant,0
PersonX does not make money online,caring,xWant,0
PersonX dries PersonY,unsafe,xReact,0
PersonX does not take PersonY's purse,To not don't use violence,xReact,0
PersonX does not listen to PersonY's music,family stays home,xReact,0
PersonX does not give PersonY a bonus,keep calm,xAttr,0
PersonX does not play beach volleyball,find their baby daddy,xIntent,0
PersonX does not play for hours,Thinks he/she isn't better than PersonY,xReact,0
PersonX does not go near deep end,remorseful,xAttr,0
