p,q,r,output
PersonX rides around,to check out the stores,xIntent,1
PersonX rides around,to have fun riding,xIntent,1
PersonX rides around,a park,xNeed,1
PersonX rides around,a road,xNeed,1
PersonX rides around,prepared,xReact,1
PersonX rides around,relaxed,xReact,1
PersonX rides around,like he is having fun,xReact,1
PersonX rides around,be healthy,xWant,1
PersonX rides around,to exercise,xWant,1
PersonX pushes PersonY away,needs band-aid.,oEffect,1
PersonX pushes PersonY away,falls,oEffect,1
PersonX pushes PersonY away,starts a fight,oEffect,1
PersonX pushes PersonY away,is far from person x,oEffect,1
PersonX pushes PersonY away,sad,oReact,1
PersonX pushes PersonY away,angry,oReact,1
PersonX pushes PersonY away,rejected,oReact,1
PersonX pushes PersonY away,furious,oReact,1
PersonX pushes PersonY away,to break up with PersonX,oWant,1
PersonX pushes PersonY away,to get away from PersonX,oWant,1
PersonX pushes PersonY away,to have fun with PersonX,oWant,1
PersonX pushes PersonY away,to poke fun back at PersonX,oWant,1
PersonX pushes PersonY away,aggressive,xAttr,1
PersonX pushes PersonY away,aloof,xAttr,1
PersonX pushes PersonY away,disgusted,xAttr,1
PersonX pushes PersonY away,defiant,xAttr,1
PersonX pushes PersonY away,loses person y,xEffect,1
PersonX pushes PersonY away,needs stiches,xEffect,1
PersonX pushes PersonY away,starts a fight,xEffect,1
PersonX pushes PersonY away,hurts hand,xEffect,1
PersonX pushes PersonY away,to get rid of person,xIntent,1
PersonX pushes PersonY away,nothing to do with the person,xIntent,1
PersonX pushes PersonY away,to keep distance,xIntent,1
PersonX pushes PersonY away,person to go away,xIntent,1
PersonX pushes PersonY away,the person to know x does not like him/her,xIntent,1
PersonX pushes PersonY away,to touch Y,xNeed,1
PersonX pushes PersonY away,to raise their arms towards PersonY,xNeed,1
PersonX pushes PersonY away,to find Y,xNeed,1
PersonX pushes PersonY away,to communicate with PersonY,xNeed,1
PersonX pushes PersonY away,good,xReact,1
PersonX pushes PersonY away,annoyed,xReact,1
PersonX pushes PersonY away,satisfied,xReact,1
PersonX pushes PersonY away,furious,xReact,1
PersonX pushes PersonY away,mad,xReact,1
PersonX pushes PersonY away,to make things better with Y,xWant,1
PersonX pushes PersonY away,to talk to PersonY,xWant,1
PersonX pushes PersonY away,to have fun with PersonY,xWant,1
PersonX pushes PersonY away,to call PersonY,xWant,1
PersonX pushes PersonY away,to poke fun at PersonY,xWant,1
PersonX pushes PersonY away,apologize to Y,xWant,1
PersonX breaks my leg,He hides,oEffect,1
PersonX breaks my leg,gets a cast,oEffect,1
PersonX breaks my leg,He runs after,oEffect,1
PersonX breaks my leg,rides in an ambulance,oEffect,1
PersonX breaks my leg,pain,oReact,1
PersonX breaks my leg,hurt,oReact,1
PersonX breaks my leg,scared,oReact,1
PersonX breaks my leg,broken,oReact,1
PersonX breaks my leg,to yell.,oWant,1
PersonX breaks my leg,to scream.,oWant,1
PersonX breaks my leg,to cry.,oWant,1
PersonX breaks my leg,get a cast,oWant,1
PersonX breaks my leg,scream in pain,oWant,1
PersonX breaks my leg,injured,xAttr,1
PersonX breaks my leg,clumsy,xAttr,1
PersonX breaks my leg,violent,xAttr,1
PersonX breaks my leg,cruel,xAttr,1
PersonX breaks my leg,mean,xAttr,1
PersonX breaks my leg,Got kicked,xEffect,1
PersonX breaks my leg,Got pushed,xEffect,1
PersonX breaks my leg,calls an ambulance,xEffect,1
PersonX breaks my leg,rushes someone to the hospital,xEffect,1
PersonX breaks my leg,to fall down,xNeed,1
PersonX breaks my leg,to land on it wrong,xNeed,1
PersonX breaks my leg,hit person,xNeed,1
PersonX breaks my leg,to swing something heavy at my leg.,xNeed,1
PersonX breaks my leg,swing something heavy,xNeed,1
PersonX breaks my leg,to get angry.,xNeed,1
PersonX breaks my leg,awful,xReact,1
PersonX breaks my leg,terrible,xReact,1
PersonX breaks my leg,guilty,xReact,1
PersonX breaks my leg,sorry,xReact,1
PersonX breaks my leg,to kill me.,xWant,1
PersonX breaks my leg,to go to the hospital,xWant,1
PersonX breaks my leg,to hurt me.,xWant,1
PersonX breaks my leg,to have surgery,xWant,1
PersonX breaks my leg,seek medical help,xWant,1
PersonX breaks my leg,to steal my money.,xWant,1
PersonX breaks my leg,to get information from me.,xWant,1
PersonX breaks my leg,call police,xWant,1
PersonX departs this life ___,to mourn,oWant,1
PersonX departs this life ___,to bid PersonX goodbye,oWant,1
PersonX departs this life ___,confused,xAttr,1
PersonX departs this life ___,unwell,xAttr,1
PersonX departs this life ___,dead.,xAttr,1
PersonX departs this life ___,elderly,xAttr,1
PersonX departs this life ___,brave,xAttr,1
PersonX departs this life ___,no longer living.,xAttr,1
PersonX departs this life ___,scared,xAttr,1
PersonX departs this life ___,gets buried,xEffect,1
PersonX departs this life ___,gets cremated,xEffect,1
PersonX departs this life ___,to make a will,xNeed,1
PersonX departs this life ___,to meet all their family,xNeed,1
PersonX departs this life ___,to be extremely sick,xNeed,1
PersonX departs this life ___,good,xReact,1
PersonX departs this life ___,to see what they can do to get an extension,xWant,1
PersonX departs this life ___,to go to heaven,xWant,1
PersonX departs this life ___,to pray,xWant,1
PersonX departs this life ___,to come back to life,xWant,1
PersonX tears PersonY to pieces,stay calm,oEffect,1
PersonX tears PersonY to pieces,analyse his mistake,oEffect,1
PersonX tears PersonY to pieces,defended,oEffect,1
PersonX tears PersonY to pieces,Pleads for Mercy,oEffect,1
PersonX tears PersonY to pieces,cries,oEffect,1
PersonX tears PersonY to pieces,Denies,oEffect,1
PersonX tears PersonY to pieces,hurt,oReact,1
PersonX tears PersonY to pieces,the worst,oReact,1
PersonX tears PersonY to pieces,sad,oReact,1
PersonX tears PersonY to pieces,call the police,oWant,1
PersonX tears PersonY to pieces,to hide,oWant,1
PersonX tears PersonY to pieces,wants to go the hospital,oWant,1
PersonX tears PersonY to pieces,to protect themselves,oWant,1
PersonX tears PersonY to pieces,stop talking to other person,oWant,1
PersonX tears PersonY to pieces,cry,oWant,1
PersonX tears PersonY to pieces,aggressive,xAttr,1
PersonX tears PersonY to pieces,angry,xAttr,1
PersonX tears PersonY to pieces,engaged,xAttr,1
PersonX tears PersonY to pieces,aggresive,xAttr,1
PersonX tears PersonY to pieces,vehement,xAttr,1
PersonX tears PersonY to pieces,destructive,xAttr,1
PersonX tears PersonY to pieces,cheered on,xEffect,1
PersonX tears PersonY to pieces,Accuses,xEffect,1
PersonX tears PersonY to pieces,ask sorry,xEffect,1
PersonX tears PersonY to pieces,think twice about it,xEffect,1
PersonX tears PersonY to pieces,Blames,xEffect,1
PersonX tears PersonY to pieces,yelled at,xEffect,1
PersonX tears PersonY to pieces,to kill person,xIntent,1
PersonX tears PersonY to pieces,to kill a person,xIntent,1
PersonX tears PersonY to pieces,to be nasty,xIntent,1
PersonX tears PersonY to pieces,angry,xReact,1
PersonX tears PersonY to pieces,powerful,xReact,1
PersonX tears PersonY to pieces,to find the truth,xWant,1
PersonX tears PersonY to pieces,to get up,xWant,1
PersonX tears PersonY to pieces,go separate ways,xWant,1
PersonX tears PersonY to pieces,to win the case,xWant,1
PersonX tears PersonY to pieces,apologize,xWant,1
PersonX tears PersonY to pieces,wants to go home,xWant,1
PersonX proclaims ___ to the captives,become free,oEffect,1
PersonX proclaims ___ to the captives,cheer,oEffect,1
PersonX proclaims ___ to the captives,to go back home to their families,oWant,1
PersonX proclaims ___ to the captives,to thank personX,oWant,1
PersonX proclaims ___ to the captives,to reunite with their families,oWant,1
PersonX proclaims ___ to the captives,to celebrate,oWant,1
PersonX proclaims ___ to the captives,assuring,xAttr,1
PersonX proclaims ___ to the captives,commanding,xAttr,1
PersonX proclaims ___ to the captives,promising,xAttr,1
PersonX proclaims ___ to the captives,demanding,xAttr,1
PersonX proclaims ___ to the captives,submissive,xAttr,1
PersonX proclaims ___ to the captives,guiltfill,xAttr,1
PersonX proclaims ___ to the captives,hears shouts of joy,xEffect,1
PersonX proclaims ___ to the captives,is praised,xEffect,1
PersonX proclaims ___ to the captives,surprised,xIntent,1
PersonX proclaims ___ to the captives,to have special training,xNeed,1
PersonX proclaims ___ to the captives,to have worked out an exchange for the captives,xNeed,1
PersonX proclaims ___ to the captives,to be with the captives,xNeed,1
PersonX proclaims ___ to the captives,to be a negotiator,xNeed,1
PersonX proclaims ___ to the captives,good,xReact,1
PersonX proclaims ___ to the captives,to write a report,xWant,1
PersonX proclaims ___ to the captives,to announce his decision worldwide,xWant,1
PersonX proclaims ___ to the captives,to exert power,xWant,1
PersonX proclaims ___ to the captives,to declare something,xWant,1
PersonX proclaims ___ to the captives,to inform the families,xWant,1
PersonX proclaims ___ to the captives,to send the captives home,xWant,1
PersonX buys a new fan,to stay cool,oWant,1
PersonX buys a new fan,to thank them for getting it,oWant,1
PersonX buys a new fan,determined,xAttr,1
PersonX buys a new fan,at a yardsale,xAttr,1
PersonX buys a new fan,moving,xAttr,1
PersonX buys a new fan,Wealthy,xAttr,1
PersonX buys a new fan,Rich,xAttr,1
PersonX buys a new fan,curious,xAttr,1
PersonX buys a new fan,gets cool this summer,xEffect,1
PersonX buys a new fan,gets cold,xEffect,1
PersonX buys a new fan,find relief,xEffect,1
PersonX buys a new fan,anticipation to plug it in,xEffect,1
PersonX buys a new fan,cool down,xIntent,1
PersonX buys a new fan,to keep his cool,xIntent,1
PersonX buys a new fan,to feel the air,xIntent,1
PersonX buys a new fan,to be cooler,xIntent,1
PersonX buys a new fan,to narrow down their options,xNeed,1
PersonX buys a new fan,to pick the one they want,xNeed,1
PersonX buys a new fan,To have money,xNeed,1
PersonX buys a new fan,to go to the furniture store,xNeed,1
PersonX buys a new fan,to pay for it,xNeed,1
PersonX buys a new fan,To make a selection,xNeed,1
PersonX buys a new fan,better,xReact,1
PersonX buys a new fan,refreshed,xReact,1
PersonX buys a new fan,cooled off,xReact,1
PersonX buys a new fan,satisfied,xReact,1
PersonX buys a new fan,excited,xReact,1
PersonX buys a new fan,happy,xReact,1
PersonX buys a new fan,to take it home,xWant,1
PersonX buys a new fan,to put the fan in the car,xWant,1
PersonX buys a new fan,To get the fan installed,xWant,1
PersonX buys a new fan,To pay for the fan,xWant,1
PersonX buys a new fan,to take the fan home,xWant,1
PersonX buys a new fan,to turn it on,xWant,1
PersonX loves the view,interested,xAttr,1
PersonX loves the view,pleased,xAttr,1
PersonX loves the view,calm,xAttr,1
PersonX loves the view,agreeable,xAttr,1
PersonX loves the view,happy,xAttr,1
PersonX loves the view,excited,xAttr,1
PersonX loves the view,wind flows through their hair,xEffect,1
PersonX loves the view,smiles,xEffect,1
PersonX loves the view,sun beams on their face,xEffect,1
PersonX loves the view,eyes open wider,xEffect,1
PersonX loves the view,relaxes,xEffect,1
PersonX loves the view,to be someplace that has good scenery,xNeed,1
PersonX loves the view,to pay attention to detail,xNeed,1
PersonX loves the view,a nice view,xNeed,1
PersonX loves the view,to be looking,xNeed,1
PersonX loves the view,relaxed,xReact,1
PersonX loves the view,to spend the whole day there,xWant,1
PersonX loves the view,to share experience,xWant,1
PersonX loves the view,to take pictures of it,xWant,1
PersonX loves the view,to bask in what nature created,xWant,1
PersonX loves the view,admire what they see,xWant,1
PersonX loves the view,to take in surroundings,xWant,1
PersonX gets PersonX's keys,Gets driven to work,oEffect,1
PersonX gets PersonX's keys,Says goodbye to Person X,oEffect,1
PersonX gets PersonX's keys,Helpful,xAttr,1
PersonX gets PersonX's keys,determined,xAttr,1
PersonX gets PersonX's keys,rushed,xAttr,1
PersonX gets PersonX's keys,prepared,xAttr,1
PersonX gets PersonX's keys,thoughtful,xAttr,1
PersonX gets PersonX's keys,Friendly,xAttr,1
PersonX gets PersonX's keys,opens the door,xEffect,1
PersonX gets PersonX's keys,Locks his door,xEffect,1
PersonX gets PersonX's keys,person x gets in car,xEffect,1
PersonX gets PersonX's keys,Goes to work,xEffect,1
PersonX gets PersonX's keys,starts the car,xEffect,1
PersonX gets PersonX's keys,person x drives off,xEffect,1
PersonX gets PersonX's keys,to lock the door,xIntent,1
PersonX gets PersonX's keys,to drive his car.,xIntent,1
PersonX gets PersonX's keys,to drive,xIntent,1
PersonX gets PersonX's keys,to drive home for food,xIntent,1
PersonX gets PersonX's keys,to leave home.,xIntent,1
PersonX gets PersonX's keys,to know what the keys look like,xNeed,1
PersonX gets PersonX's keys,to find his keys,xNeed,1
PersonX gets PersonX's keys,relief,xReact,1
PersonX gets PersonX's keys,full of food,xReact,1
PersonX gets PersonX's keys,competent,xReact,1
PersonX gets PersonX's keys,to lock the doors,xWant,1
PersonX gets PersonX's keys,to drive his car,xWant,1
PersonX gets PersonX's keys,to lock his door,xWant,1
PersonX gets PersonX's keys,to go in the car,xWant,1
PersonX knows PersonY's stuff,become friends with PersonX,oEffect,1
PersonX knows PersonY's stuff,get closer to PersonX,oEffect,1
PersonX knows PersonY's stuff,upset,oReact,1
PersonX knows PersonY's stuff,to observe PersonX,oWant,1
PersonX knows PersonY's stuff,to keep information to ones self,oWant,1
PersonX knows PersonY's stuff,to undertand,oWant,1
PersonX knows PersonY's stuff,to see how PersonX learns,oWant,1
PersonX knows PersonY's stuff,understanding,xAttr,1
PersonX knows PersonY's stuff,connected,xAttr,1
PersonX knows PersonY's stuff,knowledgable,xAttr,1
PersonX knows PersonY's stuff,intellectual,xAttr,1
PersonX knows PersonY's stuff,PersonX is unphased,xEffect,1
PersonX knows PersonY's stuff,stays informed,xEffect,1
PersonX knows PersonY's stuff,understands PersonY,xEffect,1
PersonX knows PersonY's stuff,PersonX gets away with it,xEffect,1
PersonX knows PersonY's stuff,to spy,xNeed,1
PersonX knows PersonY's stuff,to understand what PersonY does,xNeed,1
PersonX knows PersonY's stuff,take in information,xNeed,1
PersonX knows PersonY's stuff,to know PersonY,xNeed,1
PersonX knows PersonY's stuff,bored,xReact,1
PersonX knows PersonY's stuff,accepted,xReact,1
PersonX knows PersonY's stuff,to imitate PersonY,xWant,1
PersonX knows PersonY's stuff,to share his knowledge with others,xWant,1
PersonX knows PersonY's stuff,to apply PersonY's methods to their own life,xWant,1
PersonX knows PersonY's stuff,to show off his knowledge,xWant,1
PersonX knows PersonY's stuff,to impress PersonY,xWant,1
PersonX knows PersonY's stuff,to invade privacy,xWant,1
