p,q,r,output
PersonX helps PersonX's family,Tell her he can't live without her.,xWant,0
PersonX shows PersonY how to play,don't be useful,xEffect,0
PersonX pushes PersonX's ___ through the crowd,Rides on the side of it.,oWant,0
PersonX doesn't take ___ two hours,in power,xAttr,0
PersonX doesn't seem pretty cool,play catch with a friend,xWant,0
PersonX surprises PersonX's friend,to be alone,xAttr,0
PersonX kills PersonY's brother,concerned,oReact,0
PersonX reduces ___ by reducing,information passed,xWant,0
PersonX finishes PersonX's essay,sore muscles,xNeed,0
PersonX takes PersonY's revenge,selfless,xNeed,0
PersonX doesn't show PersonY how to play,to provide a good result,xWant,0
PersonX makes PersonY return,Connect to person,xEffect,0
PersonX doesn't take PersonY by force,to sign up,xWant,0
PersonX finds ___ by side,not distinctive,xNeed,0
PersonX never woke,not yearning,oReact,0
PersonX tells PersonY to leave,PersonX isn't tired from traveling,xWant,0
PersonX gnaws PersonY's vitals,not relaxed,oEffect,0
PersonX listens to PersonY's mom,Glad to don't be able to help persony,xReact,0
PersonX cooks ___ at home,to applaud PersonX,oReact,0
PersonX gets PersonY started,Person X doesn't fall in love,oReact,0
PersonX finds a ___ somewhere,don't do it too,xWant,0
PersonX celebrates PersonY's victory,to keep away from PersonY,xNeed,0
PersonX makes extra cash,don't kill someone,xEffect,0
PersonX tries to catch it,answer truthfully,xWant,0
PersonX takes PersonY's home,open the door,xEffect,0
PersonX doesn't write PersonX's memoirs,happy to have memories to look back upon,xReact,0
PersonX doesn't dig deep,PersonY hugs her mom,xEffect,0
PersonX locks ___ in PersonX's car,not Acheive,xAttr,0
PersonX wouldnt shouts if a shark bit him,not content,xEffect,0
PersonX breaks my leg,to get rid of person x,oReact,0
PersonX plays a ___ in the lives,supportive,xReact,0
PersonX enters ___ eating contest,happy,xAttr,0
PersonX doesn't put ___ under PersonX's pillow,to dress nicely,xWant,0
PersonX comes ___ for the holidays,don't be a famous singer,xIntent,0
PersonX doesn't meet PersonX's needs,to learn the skills,xEffect,0
PersonX gets PersonX's keys,not sorry,xEffect,0
PersonX justifies the ___ to man,to work hard,xAttr,0
PersonX paints PersonY's bedroom walls,not instructive,xReact,0
PersonX asks PersonY if wanted,not Include,xAttr,0
PersonX leaves the store,they need a new one,xAttr,0
PersonX surprises PersonX's friend,to get home safe,xNeed,0
PersonX puts ___ on PersonY's face,not Accomplish,xReact,0
PersonX doesn't sit and talked,punished,oEffect,0
PersonX shares PersonX's experiences,He doesn't see anyone.,oWant,0
PersonX keeps on truckin,They don't need a new one,xWant,0
PersonX doesn't decide to leave,powerful,xEffect,0
PersonX doesn't carry a tune,say hello,xReact,0
PersonX carries PersonY into effect,don't go to the doctor,xAttr,0
PersonX gnaws PersonY's vitals,To visit,xWant,0
PersonX doesn't clean PersonY's bathroom,gets dizzy,xWant,0
PersonX uses ___ to express,to become closer,xNeed,0
PersonX gets PersonX's passport,to feed family,xIntent,0
PersonX offer PersonX's condolences,don't clean his cothes,xEffect,0
PersonX fights PersonX's battles,Don't investigate the history of the deceased,xReact,0
PersonX takes it to school,Don't see the world,xIntent,0
PersonX is fast asleep,don't have a new experience,xReact,0
PersonX stops in front of PersonY,to remain on the sidelines,xWant,0
PersonX handles the situation,share in the activities,xNeed,0
PersonX doesn't buy PersonX's first home,to be included,xAttr,0
PersonX doesn't carry ___ to PersonY's car,Does not hear X,xIntent,0
PersonX doesn't get the ingredients together,to go to the hotel at night,xAttr,0
PersonX doesn't teach ___ how to play,quick,xAttr,0
PersonX finds PersonY's family,He doesn't fight,xEffect,0
PersonX knows PersonY was right,She doesn't try to punch him.,xEffect,0
PersonX is PersonX's wedding day,to find his keys,xNeed,0
PersonX stops in front of PersonY,to catch fish,oWant,0
PersonX makes jewelry,decide on the certain prodcut,xEffect,0
PersonX rides a roller coaster,not unskilled,xAttr,0
PersonX doesn't give PersonX's girlfriend ___,PersonY tries to get revenge,xIntent,0
PersonX doesn't ask PersonY to give,to eat,oWant,0
PersonX knows PersonY's stuff,not happy,xEffect,0
PersonX wants nothing to do with PersonY,talking to people,xAttr,0
PersonX doesn't have more money than god,TO BE ENTILTLE,xEffect,0
PersonX cant helps,not succesful,xAttr,0
PersonX dates back ___,to feel better.,xWant,0
PersonX would not stop,not brave,xIntent,0
PersonX is PersonY's first time,don't go to personY's,xWant,0
PersonX quickly called ___,happy,xNeed,0
PersonX doesn't make pancakes for breakfast,out of control,xNeed,0
PersonX doesn't borrow ___ from a friend,productive.,xEffect,0
PersonX quickly called ___,conscientious,xAttr,0
PersonX isn't fast asleep,caring,xAttr,0
PersonX almost didn't hit PersonY,publish the book,xReact,0
PersonX improves PersonX's typing speed,has to breathe through his nose,xAttr,0
PersonX doesn't rub PersonY's hands together,goes to jail,oReact,0
PersonX fish all day,receives gratitude from persony for helping,xNeed,0
PersonX finds PersonX's hotel,inspired,xWant,0
PersonX checks PersonY's temperature,to buy a house,xWant,0
PersonX doesn't call customer service,persistent,xNeed,0
PersonX doesn't write PersonX's memoirs,personX is tired from traveling,xNeed,0
PersonX tears PersonY to pieces,to thank PersonX for cooking.,xWant,0
PersonX watches ___ on PersonX's phone,to see what's said,xEffect,0
PersonX tries to run away,don't practice typing,xEffect,0
PersonX leaves the rest to PersonY,She didn't find out she could never walk.,oWant,0
PersonX writes the essay,not clean,xEffect,0
PersonX doesn't give PersonY explanation,to put presents under the tree,xWant,0
PersonX doesn't put ___ on the bed,adventurous,xIntent,0
PersonX doesn't take PersonY fishing,aggressive,xReact,0
PersonX doesn't pass with flying colors,can buy a car,xReact,0
PersonX makes jewelry,don't help team,xNeed,0
PersonX makes extra cash,don't thank people,xAttr,0
PersonX doesn't want to take pictures,to exercise,xIntent,0
PersonX doesn't want nothing to do with PersonY,to book tickets,xWant,0
PersonX doesn't stop in front of PersonY,a sense of closure,xIntent,0
PersonX doesn't eat a lot of candy,ask for help,xAttr,0
PersonX doesn't listen to PersonY's mom,to see what they accomplished,oReact,0
PersonX tries something,heroic,xIntent,0
PersonX knows PersonY too well,proud,xEffect,0
PersonX provides ___ in regard,Don't get water,oEffect,0
PersonX hurts PersonY's feelings,improving,xAttr,0
PersonX writes PersonY's name,not happy,xNeed,0
PersonX leaves heading to PersonY,Don't see PersonY,oEffect,0
PersonX calls customer service,strong,xNeed,0
PersonX leaves the store,don't get angry,xIntent,0
PersonX develops PersonY understanding,materialistic,xEffect,0
PersonX buys the shoes,not distressed,xAttr,0
PersonX leaves PersonX's job,not relaxed,xWant,0
PersonX keeps PersonX's mouth shut,Improves their skills,xEffect,0
PersonX is out for the rest of the season,don't help person y to look better,xWant,0
PersonX seizes every opportunity,start the task,xEffect,0
PersonX runs late to work,not great,xReact,0
PersonX gives it to PersonY's son,to thank PersonX for hiring someone to help them.,oReact,0
PersonX doesn't play a musical instrument,to get soda bottle out of fridge,xIntent,0
PersonX tells PersonY to leave,Gets tired,xEffect,0
PersonX puts ___ in PersonY's car,not Rush,xIntent,0
PersonX doesn't drive to the store ___,to be nice,xWant,0
PersonX stops in front of PersonY,a sense of closure,xIntent,0
PersonX offer PersonX's condolences,Have to work hard to move the item,xReact,0
PersonX wants nothing to do with PersonY,gets a good time,xWant,0
PersonX takes the reins,orderly,xReact,0
PersonX slowly moved PersonY's mouth up,to be successful at writing and accomplish something,xNeed,0
PersonX takes it to school,fulfilled,xEffect,0
PersonX breaks open,Doesn't work two jobs,xAttr,0
PersonX gets PersonX's ___ away,Pays by card,xNeed,0
PersonX would see PersonY,not hardworking,xEffect,0
PersonX trains ___ to become,not happy,xAttr,0
PersonX makes PersonY remark,Don't ask questions,xAttr,0
PersonX brings home the bacon,curious,xAttr,0
PersonX buys school supplies,Don't dress up,xEffect,0
PersonX doesn't pursue PersonX's dream,Clumsy,xAttr,0
PersonX doesn't resolve PersonY's problems,glad,xAttr,0
PersonX cant helps,responsible,oWant,0
PersonX has to stay home,happy,xAttr,0
PersonX doesn't pull PersonY's pants,has to breathe through his nose,xNeed,0
PersonX corrects PersonY error,don't do it again,xWant,0
PersonX cooks ___ at home,Tired because they haven't been on the transportation for so long,xNeed,0
PersonX asks PersonY what happened,to improve,oWant,0
PersonX doesn't whisper in PersonY's ear,They sucessfully save them from falling into traffic or off a cliff,xNeed,0
PersonX cooks breakfast,Don't go IN TIME,xNeed,0
PersonX wouldn't be perfect,Gets lost,xWant,0
PersonX goes home happy,to grab a pencil,xWant,0
PersonX pushes PersonX's ___ through the crowd,don't thank them,xNeed,0
PersonX works for an hour,not generous,xEffect,0
PersonX gives thee the ___,not sad,oReact,0
PersonX wants to go on vacation,to be very educated on a topic,xEffect,0
PersonX locks ___ out of the house,Doesn't get a thicker skin,xReact,0
PersonX develops PersonY understanding,not materialistic,xEffect,0
PersonX calls by PersonY name,not proud,oEffect,0
PersonX feels lost,meet again,xWant,0
PersonX doesn't try to catch it,interested,xReact,0
PersonX puts ___ in PersonY's car,go to lake,xAttr,0
PersonX doesn't depend upon the temperature,drinks,xWant,0
PersonX doesn't host ___ at PersonY's house,happy,xReact,0
PersonX doesn't keep PersonX's mouth shut,to study,oEffect,0
PersonX calls by PersonY name,not Relieve,xWant,0
PersonX kicks the ball,not hungry,xIntent,0
PersonX wants nothing to do with PersonY,exciting and good,xWant,0
PersonX doesn't increase PersonY's value,to touch someone,xWant,0
PersonX goes ___ on leave,not happy,xEffect,0
PersonX doesn't leave the shop,to get to work,xWant,0
PersonX takes PersonX's first step,Gets arrest,xNeed,0
PersonX spends a week with PersonY,to take water,xReact,0
PersonX sees PersonY's mom,go separate ways,xWant,0
PersonX doesn't surprise PersonX's friend,to get married,xAttr,0
PersonX doesn't find PersonX's hotel,close,xEffect,0
PersonX doesn't help PersonX's family,to feed X correctly,xNeed,0
PersonX writes PersonX's memoirs,not brave,xAttr,0
PersonX buys the shoes,PersonY isn't resentful towards PersonX,xEffect,0
PersonX decorates PersonX's christmas tree,not unobservant,oWant,0
PersonX shares PersonX's experiences,Y's team doesn't beat X's.,xEffect,0
PersonX buys a new game,Don't drive to the airport,oWant,0
PersonX decides to go home,inconsiderate,xAttr,0
PersonX doesn't break my leg,to understand,xReact,0
PersonX dont like PersonY,don't play competitively,xAttr,0
PersonX drives so fast,fashionable,xReact,0
PersonX changes ___ into gold,To ignore PersonX,xNeed,0
PersonX doesn't see PersonX's work,hurt.,xEffect,0
PersonX almost didn't hit PersonY,active,oReact,0
PersonX talks to PersonX's neighbor,to show knowledge,xWant,0
PersonX has never done it before,not frowns,xNeed,0
PersonX pulls PersonY's pants,Doesn't sell old car,xNeed,0
PersonX doesn't watch wrestling,to laugh,xWant,0
PersonX quickly didn't call ___,willful,xWant,0
PersonX pushes PersonX's ___ through the crowd,don't understand PersonX,xEffect,0
PersonX cuts both ways,to have meditated,xAttr,0
PersonX tries PersonY's coffee,give to PersonX,xAttr,0
PersonX decides to leave,to find his phone,xEffect,0
PersonX doesn't want to be a firefighter,happy,xEffect,0
PersonX tears PersonY to pieces,skips dinner,xWant,0
PersonX gnaws PersonY's vitals,call someone,oEffect,0
PersonX always wear,smiles,xReact,0
PersonX doesn't share PersonX's experiences,He doesn't see anyone.,oWant,0
PersonX takes PersonY's belongings,self reliant,xWant,0
PersonX digs deep,receive response,xAttr,0
PersonX doesn't restore the ___ to PersonY's state,get it done,oReact,0
PersonX parties hearty,gets excited,oWant,0
PersonX tries to lose weight,not disappointed,xIntent,0
PersonX goes for a walk in the woods,not relaxed,xNeed,0
PersonX has never done it before,to obtain the item,xWant,0
PersonX breaks my leg,informed,xReact,0
PersonX brings it to school,don't crush it,oReact,0
PersonX paves the road to hell,another beer.,xNeed,0
PersonX puts the dough,not hopeful,xAttr,0
PersonX moves PersonY's furniture,don't know exactly how much he can afford to give,xReact,0
PersonX cuts both ways,to scream,xWant,0
PersonX doesn't keep on truckin,screams,xNeed,0
PersonX is PersonY's first time,to go to personY's,xWant,0
PersonX doesn't adopt a pet,to come up with an argument,xReact,0
PersonX fish all day,don't be in company of Y,xReact,0
PersonX makes a peanut butter sandwich,ODD,xWant,0
PersonX goes ___ on leave,principaled,xWant,0
PersonX would love PersonY,They don't eat the dinner,xAttr,0
PersonX doesn't come home one day,lie down into the push up position,xAttr,0
PersonX goes and bought ___,don't practice,xAttr,0
PersonX carries PersonX's weight,to fix what is wrong,xWant,0
PersonX finds a seat,Happy that they don't have a good friend,xIntent,0
PersonX boards PersonY's plane,print essay out,oWant,0
PersonX moves to new york city,Person x speaks back to mom.,xEffect,0
PersonX doesn't find a ___ somewhere,helps out Person X,xReact,0
PersonX doesn't shave PersonY's beard,watches person load car,oWant,0
PersonX wouldn't love PersonY,getting hands together to complete the work,xReact,0
PersonX doesn't pull PersonY's pants,get advice,xWant,0
PersonX wins big,not Injure,oEffect,0
PersonX doesn't buy school supplies,Find chair,xAttr,0
PersonX takes ___ that day,Doesn't work hard,oWant,0
PersonX plays softball,Don't organize thoughts,xAttr,0
PersonX wants to be a singer,to say excuse me,xWant,0
PersonX claims PersonX's prize,"is asked questions of (welfare, etc)",xNeed,0
PersonX is playing in the yard,Doesn't start over,xWant,0
PersonX doesn't give PersonY the right,liked,oEffect,0
PersonX looks at PersonY with eyes,to try a new hairstyle,oEffect,0
PersonX scores a touchdown,don't tell people that they don't want to help about PersonYy,oEffect,0
PersonX tries to catch it,don't be social,xAttr,0
PersonX pursues PersonX's dream,To haven't promised not to tell,oReact,0
PersonX adopts a pet,a leader,xAttr,0
PersonX doesn't flog the log,to get out in nature,xEffect,0
PersonX doesn't depend upon the temperature,Retrieve father,xNeed,0
PersonX plays a ___ in the lives,to invite people,xAttr,0
PersonX doesn't fight PersonX's battles,money,xEffect,0
PersonX wouldn't be perfect,to chill out,xNeed,0
PersonX meets PersonX's needs,meets people,xIntent,0
PersonX asks ___ for help,department,xAttr,0
PersonX doesn't celebrate PersonY's victory,distraught,xAttr,0
PersonX claims PersonX's prize,don't enjoy vacation,xNeed,0
PersonX loves PersonY anymore,hums tune under breath,xWant,0
