p,q,r,output
PersonX surprises PersonX's friend,don't relax.,xIntent,0
PersonX surprises PersonX's friend,don't relax.,xIntent,0
PersonX wears PersonX's seatbelt,happy with himself,xAttr,0
PersonX wears PersonX's seatbelt,not happy with himself,xAttr,0
PersonX doesn't wear PersonX's seatbelt,not happy with himself,xAttr,0
PersonX is the best gift PersonY had ever gotten,PersonY thanks PersonX,xNeed,0
PersonX is the best gift PersonY had ever gotten,not PersonY thanks PersonX,xNeed,0
PersonX isn't the best gift PersonY had ever gotten,not PersonY thanks PersonX,xNeed,0
PersonX challenges PersonX's brother,annoyed at having to deal with the situation,xWant,0
PersonX challenges PersonX's brother,Annoy at having to deal with the situation,xWant,0
PersonX doesn't challenge PersonX's brother,Annoy at having to deal with the situation,xWant,0
PersonX loses PersonX's first tooth,hungry,oReact,0
PersonX loses PersonX's first tooth,not hungry,oReact,0
PersonX doesn't lose PersonX's first tooth,not hungry,oReact,0
PersonX surprises PersonX's boyfriend,to cook,xWant,0
PersonX surprises PersonX's boyfriend,don't cook,xWant,0
PersonX surprises PersonX's boyfriend,don't cook,xWant,0
PersonX gets PersonX's ice cream,clumsy,xAttr,0
PersonX gets PersonX's ice cream,not clumsy,xAttr,0
PersonX doesn't get PersonX's ice cream,not clumsy,xAttr,0
PersonX takes a flight,playful,oEffect,0
PersonX takes a flight,not playful,oEffect,0
PersonX doesn't take a flight,not playful,oEffect,0
PersonX sees ___ anywhere,They close their eyes and fall asleep.,xAttr,0
PersonX sees ___ anywhere,They don't close their eyes and fall asleep.,xAttr,0
PersonX doesn't see ___ anywhere,They don't close their eyes and fall asleep.,xAttr,0
PersonX wants to make cookies,to put the fan in the car,xNeed,0
PersonX wants to make cookies,don't put the fan in the car,xNeed,0
PersonX doesn't want to make cookies,don't put the fan in the car,xNeed,0
PersonX restores the ___ to PersonY's state,go put the lesson to use in life,oWant,0
PersonX restores the ___ to PersonY's state,Don't go put the lesson to use in life,oWant,0
PersonX doesn't restore the ___ to PersonY's state,Don't go put the lesson to use in life,oWant,0
PersonX lifts PersonY's hands,pack up instruments,oWant,0
PersonX lifts PersonY's hands,Don't pack up instruments,oWant,0
PersonX doesn't lift PersonY's hands,Don't pack up instruments,oWant,0
PersonX finds a seat,to email photos of the cruise they're on,xWant,0
PersonX finds a seat,To email photos of the cruise they aren't on,xWant,0
PersonX doesn't find a seat,To email photos of the cruise they aren't on,xWant,0
PersonX goes home,gets a disease,xIntent,0
PersonX goes home,Doesn't get a disease,xIntent,0
PersonX doesn't go home,Doesn't get a disease,xIntent,0
PersonX gives ___ to PersonY's parents,to pay rent,oWant,0
PersonX gives ___ to PersonY's parents,don't pay rent,oWant,0
PersonX doesn't give ___ to PersonY's parents,don't pay rent,oWant,0
PersonX gets there,confused,xNeed,0
PersonX gets there,not Confuse,xNeed,0
PersonX doesn't get there,not Confuse,xNeed,0
PersonX pays PersonY dollars,to find a house,xIntent,0
PersonX pays PersonY dollars,don't find a house,xIntent,0
PersonX doesn't pay PersonY dollars,don't find a house,xIntent,0
PersonX takes the blame,to bake or cook the raw food,xNeed,0
PersonX takes the blame,don't bake or cook the raw food,xNeed,0
PersonX doesn't take the blame,don't bake or cook the raw food,xNeed,0
PersonX spills everywhere,to take a coffee break,xEffect,0
PersonX spills everywhere,don't take a coffee break,xEffect,0
PersonX doesn't spill everywhere,don't take a coffee break,xEffect,0
PersonX eats lobster,to take the mic,xWant,0
PersonX eats lobster,don't take the mic,xWant,0
PersonX doesn't eat lobster,don't take the mic,xWant,0
PersonX scars the crap out of PersonY,clumsy,oWant,0
PersonX scars the crap out of PersonY,not clumsy,oWant,0
PersonX doesn't scar the crap out of PersonY,not clumsy,oWant,0
PersonX takes private lessons,to be generous,xReact,0
PersonX takes private lessons,don't be generous,xReact,0
PersonX doesn't take private lessons,don't be generous,xReact,0
PersonX helps PersonY's study,to compete,xAttr,0
PersonX helps PersonY's study,don't compete,xAttr,0
PersonX doesn't help PersonY's study,don't compete,xAttr,0
PersonX gives thee the ___,to marry PersonY,xWant,0
PersonX gives thee the ___,don't marry PersonY,xWant,0
PersonX doesn't give thee the ___,don't marry PersonY,xWant,0
PersonX gets a cat,to be invited,xAttr,0
PersonX gets a cat,To be invite,xAttr,0
PersonX doesn't get a cat,To be invite,xAttr,0
PersonX plays a ___ in the lives,to get somewhere,xNeed,0
PersonX plays a ___ in the lives,don't get somewhere,xNeed,0
PersonX doesn't play a ___ in the lives,don't get somewhere,xNeed,0
PersonX eats PersonY's breakfast,loses borrowed money,oWant,0
PersonX eats PersonY's breakfast,Doesn't lose borrowed money,oWant,0
PersonX doesn't eat PersonY's breakfast,Doesn't lose borrowed money,oWant,0
PersonX hears PersonX's father's ___,is passed by others,xEffect,0
PersonX hears PersonX's father's ___,Isn't passed by others,xEffect,0
PersonX doesn't hear PersonX's father's ___,Isn't passed by others,xEffect,0
PersonX uses the internet,anger,xReact,0
PersonX uses the internet,not anger,xReact,0
PersonX doesn't use the internet,not anger,xReact,0
PersonX wants nothing to do with PersonY,great,xAttr,0
PersonX wants nothing to do with PersonY,not great,xAttr,0
PersonX doesn't want nothing to do with PersonY,not great,xAttr,0
PersonX takes PersonY life,helpful,xWant,0
PersonX takes PersonY life,not helpful,xWant,0
PersonX doesn't take PersonY life,not helpful,xWant,0
PersonX helps a ___ in need,to escape,oWant,0
PersonX helps a ___ in need,don't escape,oWant,0
PersonX doesn't help a ___ in need,don't escape,oWant,0
PersonX sends ___ to college,determined,xIntent,0
PersonX sends ___ to college,Didn't determine,xIntent,0
PersonX doesn't send ___ to college,Didn't determine,xIntent,0
PersonX tells PersonY much,to pay for it,xIntent,0
PersonX tells PersonY much,don't pay for it,xIntent,0
PersonX doesn't tell PersonY much,don't pay for it,xIntent,0
PersonX wants to make cookies,to entertain person,xNeed,0
PersonX wants to make cookies,don't entertain person,xNeed,0
PersonX doesn't want to make cookies,don't entertain person,xNeed,0
PersonX prevents a ___ from forming,scared,xEffect,0
PersonX prevents a ___ from forming,Didn't scare,xEffect,0
PersonX doesn't prevent a ___ from forming,Didn't scare,xEffect,0
PersonX makes a good grade,entertainment,xNeed,0
PersonX makes a good grade,not entertainment,xNeed,0
PersonX doesn't make a good grade,not entertainment,xNeed,0
PersonX gets a new bike,finds their keys,xWant,0
PersonX gets a new bike,Doesn't find their keys,xWant,0
PersonX doesn't get a new bike,Doesn't find their keys,xWant,0
PersonX escaped with PersonX's life,witnesses a bad wreck,xAttr,0
PersonX escaped with PersonX's life,Doesn't witness a bad wreck,xAttr,0
PersonX didn't escape with PersonX's life,Doesn't witness a bad wreck,xAttr,0
PersonX needs a new shirt,feel good,xAttr,0
PersonX needs a new shirt,Don't feel good,xAttr,0
PersonX doesn't need a new shirt,Don't feel good,xAttr,0
PersonX finally bought ___,teaches others to solve problems.,xReact,0
PersonX finally bought ___,Doesn't teach others to solve problems.,xReact,0
PersonX finally didn't buy ___,Doesn't teach others to solve problems.,xReact,0
PersonX takes the reins,he makes a friend,oReact,0
PersonX takes the reins,He doesn't make a friend,oReact,0
PersonX doesn't take the reins,He doesn't make a friend,oReact,0
PersonX needs to see PersonY,to try the shoes on,xReact,0
PersonX needs to see PersonY,don't try the shoes on,xReact,0
PersonX doesn't need to see PersonY,don't try the shoes on,xReact,0
PersonX wants a pet,to be helpful,xWant,0
PersonX wants a pet,don't be helpful,xWant,0
PersonX doesn't want a pet,don't be helpful,xWant,0
PersonX gets really scared,to express apologies,xEffect,0
PersonX gets really scared,don't express apologies,xEffect,0
PersonX doesn't get really scared,don't express apologies,xEffect,0
PersonX makes a good grade,to test the system,xNeed,0
PersonX makes a good grade,don't test the system,xNeed,0
PersonX doesn't make a good grade,don't test the system,xNeed,0
PersonX maintains PersonY position,to distance from person x,oWant,0
PersonX maintains PersonY position,don't distance from person x,oWant,0
PersonX doesn't maintain PersonY position,don't distance from person x,oWant,0
PersonX lands awkwardly,diplomatic,xNeed,0
PersonX lands awkwardly,not diplomatic,xNeed,0
PersonX lands awkwardly,not diplomatic,xNeed,0
PersonX gets a note,to look for ways around it,xEffect,0
PersonX gets a note,don't look for ways around it,xEffect,0
PersonX doesn't get a note,don't look for ways around it,xEffect,0
PersonX leads the ___ astray,to have a family,xEffect,0
PersonX leads the ___ astray,don't have a family,xEffect,0
PersonX doesn't lead the ___ astray,don't have a family,xEffect,0
PersonX says the lord's ___,to clean the place,xAttr,0
PersonX says the lord's ___,don't clean the place,xAttr,0
PersonX doesn't say the lord's ___,don't clean the place,xAttr,0
PersonX comes ___ for the holidays,focused,xAttr,0
PersonX comes ___ for the holidays,Didn't focus,xAttr,0
PersonX doesn't come ___ for the holidays,Didn't focus,xAttr,0
PersonX puts ___ in PersonY's car,Prying,xReact,0
PersonX puts ___ in PersonY's car,not Pry,xReact,0
PersonX doesn't put ___ in PersonY's car,not Pry,xReact,0
PersonX buys a farm,to keep PersonX's trap shut.,xWant,0
PersonX buys a farm,don't keep PersonX's trap shut.,xWant,0
PersonX doesn't buy a farm,don't keep PersonX's trap shut.,xWant,0
PersonX becomes very angry,talk to city coucil about stray,xEffect,0
PersonX becomes very angry,Don't talk to city coucil about stray,xEffect,0
PersonX doesn't become very angry,Don't talk to city coucil about stray,xEffect,0
PersonX increases PersonY's value,helpful,xReact,0
PersonX increases PersonY's value,not helpful,xReact,0
PersonX doesn't increase PersonY's value,not helpful,xReact,0
PersonX flies back,to look good.,xWant,0
PersonX flies back,don't look good.,xWant,0
PersonX doesn't fly back,don't look good.,xWant,0
PersonX knows what to expect,gets lots of presents,xReact,0
PersonX knows what to expect,Doesn't get lots of presents,xReact,0
PersonX doesn't know what to expect,Doesn't get lots of presents,xReact,0
PersonX eats popcorn,good objects,xEffect,0
PersonX eats popcorn,not good objects,xEffect,0
PersonX doesn't eat popcorn,not good objects,xEffect,0
PersonX regrets PersonY's decision,powerful,xReact,0
PersonX regrets PersonY's decision,not powerful,xReact,0
PersonX doesn't regret PersonY's decision,not powerful,xReact,0
PersonX makes PersonY return,get their hair done,xNeed,0
PersonX makes PersonY return,Don't get their hair done,xNeed,0
PersonX doesn't make PersonY return,Don't get their hair done,xNeed,0
PersonX takes ___ to PersonX's house,wasteful,oEffect,0
PersonX takes ___ to PersonX's house,not wasteful,oEffect,0
PersonX doesn't take ___ to PersonX's house,not wasteful,oEffect,0
PersonX gets the ingredients together,to hear the doctor's verdict,xEffect,0
PersonX gets the ingredients together,don't hear the doctor's verdict,xEffect,0
PersonX doesn't get the ingredients together,don't hear the doctor's verdict,xEffect,0
PersonX becomes terrified,receives a coupon in the email,xEffect,0
PersonX becomes terrified,Doesn't receive a coupon in the email,xEffect,0
PersonX doesn't become terrified,Doesn't receive a coupon in the email,xEffect,0
PersonX manages PersonY's affairs,to get the kite back,xAttr,0
PersonX manages PersonY's affairs,don't get the kite back,xAttr,0
PersonX doesn't manage PersonY's affairs,don't get the kite back,xAttr,0
PersonX knows what to expect,informative,xAttr,0
PersonX knows what to expect,not informative,xAttr,0
PersonX doesn't know what to expect,not informative,xAttr,0
PersonX leaves the kitchen,them to be educated,xIntent,0
PersonX leaves the kitchen,Them to be educate,xIntent,0
PersonX doesn't leave the kitchen,Them to be educate,xIntent,0
PersonX takes PersonY fishing,pick up item that someone made,xAttr,0
PersonX takes PersonY fishing,Don't pick up item that someone made,xAttr,0
PersonX doesn't take PersonY fishing,Don't pick up item that someone made,xAttr,0
PersonX brings home the bacon,failed project,xNeed,0
PersonX brings home the bacon,Fail project,xNeed,0
PersonX doesn't bring home the bacon,Fail project,xNeed,0
PersonX stands near the door,determined,xReact,0
PersonX stands near the door,Didn't determine,xReact,0
PersonX doesn't stand near the door,Didn't determine,xReact,0
PersonX gives PersonY's baby,proud,oWant,0
PersonX gives PersonY's baby,not proud,oWant,0
PersonX doesn't give PersonY's baby,not proud,oWant,0
PersonX takes the shot,Has a threesome,xEffect,0
PersonX takes the shot,Doesn't have a threesome,xEffect,0
PersonX doesn't take the shot,Doesn't have a threesome,xEffect,0
PersonX forms PersonY part,Hearing classic music,xAttr,0
PersonX forms PersonY part,Hear classic music,xAttr,0
PersonX doesn't form PersonY part,Hear classic music,xAttr,0
PersonX gives ___ a gift card,playful,oEffect,0
PersonX gives ___ a gift card,not playful,oEffect,0
PersonX doesn't give ___ a gift card,not playful,oEffect,0
PersonX watches netflix,helpful,xIntent,0
PersonX watches netflix,not helpful,xIntent,0
PersonX doesn't watch netflix,not helpful,xIntent,0
PersonX takes on water,to tained,xWant,0
PersonX takes on water,To tain,xWant,0
PersonX doesn't take on water,To tain,xWant,0
PersonX gets to know PersonY better,nervous,xEffect,0
PersonX gets to know PersonY better,not nervous,xEffect,0
PersonX doesn't get to know PersonY better,not nervous,xEffect,0
PersonX gets a note,Find a wall to hang the picture on.,xEffect,0
PersonX gets a note,Don't find a wall to hang the picture on.,xEffect,0
PersonX doesn't get a note,Don't find a wall to hang the picture on.,xEffect,0
PersonX raises PersonY's eyes,inattentive,oEffect,0
PersonX raises PersonY's eyes,not inattentive,oEffect,0
PersonX doesn't raise PersonY's eyes,not inattentive,oEffect,0
PersonX starts talking,go to location to spend time,xAttr,0
PersonX starts talking,Don't go to location to spend time,xAttr,0
PersonX doesn't start talking,Don't go to location to spend time,xAttr,0
"PersonX slips , fell",to possibly ensure that no other people will be nearby,xWant,0
"PersonX slips , fell",To possibly don't ensure that no other people will be nearby,xWant,0
"PersonX slips , didn't fall",To possibly don't ensure that no other people will be nearby,xWant,0
PersonX wants PersonX's parents,to lose an item,xReact,0
PersonX wants PersonX's parents,don't lose an item,xReact,0
PersonX doesn't want PersonX's parents,don't lose an item,xReact,0
PersonX sees PersonY reason,others to see them the same way,xIntent,0
