p,q,r,output
PersonX watches ___ on PersonX's phone,To have dinner,xWant,1
PersonX puts PersonX's things,to thank personX,oWant,1
PersonX puts PersonX's things,to check if the things are ok,oWant,1
PersonX puts PersonX's things,smart,xAttr,1
PersonX puts PersonX's things,organized,xAttr,1
PersonX puts PersonX's things,neat,xAttr,1
PersonX puts PersonX's things,to organize his things,xIntent,1
PersonX puts PersonX's things,to ask permission to personY,xNeed,1
PersonX puts PersonX's things,make a space for her things,xNeed,1
PersonX puts PersonX's things,to know what things he is going to put,xNeed,1
PersonX puts PersonX's things,decide where to put her things,xNeed,1
PersonX puts PersonX's things,satisfied,xReact,1
PersonX puts PersonX's things,to take a rest,xWant,1
PersonX puts PersonX's things,to let personY know,xWant,1
PersonX puts PersonX's things,to nap,xWant,1
PersonX puts PersonX's things,to rest,xWant,1
PersonX puts PersonX's things,to take a break,xWant,1
PersonX puts PersonX's things,to enjoy clean living room,xWant,1
PersonX decides to leave,a quitter,xAttr,1
PersonX decides to leave,fed up,xAttr,1
PersonX decides to leave,determined,xAttr,1
PersonX decides to leave,tired,xAttr,1
PersonX decides to leave,done,xAttr,1
PersonX decides to leave,independent,xAttr,1
PersonX decides to leave,PersonX exits the door,xEffect,1
PersonX decides to leave,leaves,xEffect,1
PersonX decides to leave,PersonX storms out,xEffect,1
PersonX decides to leave,gets a phone call,xEffect,1
PersonX decides to leave,starts over,xEffect,1
PersonX decides to leave,moves to another town,xEffect,1
PersonX decides to leave,to go home,xIntent,1
PersonX decides to leave,to go somewhere else,xIntent,1
PersonX decides to leave,to be by himself,xIntent,1
PersonX decides to leave,make sure nothing important is going on,xNeed,1
PersonX decides to leave,to get angry,xNeed,1
PersonX decides to leave,to decide they are unhappy,xNeed,1
PersonX decides to leave,to be independent,xNeed,1
PersonX decides to leave,makes sure got all their items,xNeed,1
PersonX decides to leave,to make options,xNeed,1
PersonX decides to leave,to get into a fight with others,xNeed,1
PersonX decides to leave,satisfied,xReact,1
PersonX decides to leave,content,xReact,1
PersonX decides to leave,relief,xReact,1
PersonX decides to leave,go to another place,xWant,1
PersonX decides to leave,walk out the door,xWant,1
PersonX decides to leave,to never go back,xWant,1
PersonX decides to leave,to start a new life,xWant,1
PersonX decides to leave,to start fresh,xWant,1
PersonX decides to leave,to find something new in life,xWant,1
PersonX becomes very popular,fans follow PersonX around,oEffect,1
PersonX becomes very popular,fans become influenced by PersonX,oEffect,1
PersonX becomes very popular,outgoing,xAttr,1
PersonX becomes very popular,friendly,xAttr,1
PersonX becomes very popular,admirable,xAttr,1
PersonX becomes very popular,sets trends,xEffect,1
PersonX becomes very popular,makes friends,xEffect,1
PersonX becomes very popular,gains friends,xEffect,1
PersonX becomes very popular,goes to parties,xEffect,1
PersonX becomes very popular,achieves fame,xEffect,1
PersonX becomes very popular,to be the most famous,xIntent,1
PersonX becomes very popular,to work hard,xNeed,1
PersonX becomes very popular,to struggle,xNeed,1
PersonX becomes very popular,mingle with the right people,xNeed,1
PersonX becomes very popular,to make good conersation,xNeed,1
PersonX becomes very popular,friendly,xReact,1
PersonX becomes very popular,adored,xReact,1
PersonX becomes very popular,powerful,xReact,1
PersonX becomes very popular,flattered,xReact,1
PersonX becomes very popular,liked,xReact,1
PersonX becomes very popular,enjoy the social status,xWant,1
PersonX becomes very popular,to use popularity to do good,xWant,1
PersonX becomes very popular,to benefit from the social status,xWant,1
PersonX becomes very popular,feels successful,xWant,1
PersonX becomes very popular,to rise to fame,xWant,1
PersonX becomes very popular,have a party,xWant,1
PersonX diagnoses with cancer,they are concerned,oEffect,1
PersonX diagnoses with cancer,they are saddened,oEffect,1
PersonX diagnoses with cancer,sad.,oReact,1
PersonX diagnoses with cancer,sad,oReact,1
PersonX diagnoses with cancer,to comfort personX.,oWant,1
PersonX diagnoses with cancer,to know how long they have to live,oWant,1
PersonX diagnoses with cancer,have fund raiser for PersonX.,oWant,1
PersonX diagnoses with cancer,to get better,oWant,1
PersonX diagnoses with cancer,scared,xAttr,1
PersonX diagnoses with cancer,saddened,xAttr,1
PersonX diagnoses with cancer,fearful,xAttr,1
PersonX diagnoses with cancer,ill,xAttr,1
PersonX diagnoses with cancer,starts searching for a qualified doctor,xEffect,1
PersonX diagnoses with cancer,they get depressed,xEffect,1
PersonX diagnoses with cancer,they become fearful,xEffect,1
PersonX diagnoses with cancer,starts taking medicines,xEffect,1
PersonX diagnoses with cancer,to diagnoses with cancer,xEffect,1
PersonX diagnoses with cancer,to cancer spoil the life,xEffect,1
PersonX diagnoses with cancer,they go into shock,xEffect,1
PersonX diagnoses with cancer,their mind is full of questions,xEffect,1
PersonX diagnoses with cancer,to understand what cancer is,xNeed,1
PersonX diagnoses with cancer,to be tested.,xNeed,1
PersonX diagnoses with cancer,to speak with their doctor.,xNeed,1
PersonX diagnoses with cancer,to understand how to identify it,xNeed,1
PersonX diagnoses with cancer,sad.,xReact,1
PersonX diagnoses with cancer,scared,xReact,1
PersonX diagnoses with cancer,get instructions from doctor on how to treat.,xWant,1
PersonX diagnoses with cancer,to inform family of diagnosis.,xWant,1
PersonX diagnoses with cancer,to help their patient recover,xWant,1
PersonX diagnoses with cancer,To get cured,xWant,1
PersonX diagnoses with cancer,To get treated,xWant,1
PersonX diagnoses with cancer,to inform their patient of their diagnosis,xWant,1
PersonX begins to spread,excited,oReact,1
PersonX begins to spread,welcomed,oReact,1
PersonX begins to spread,lewd,xAttr,1
PersonX begins to spread,broad,xAttr,1
PersonX begins to spread,expansive,xAttr,1
PersonX begins to spread,adventurous,xAttr,1
PersonX begins to spread,independent,xAttr,1
PersonX begins to spread,sexual,xAttr,1
PersonX begins to spread,to prepare for the meal,xIntent,1
PersonX begins to spread,to put the peanut butter on the bread,xIntent,1
PersonX begins to spread,to decorate the table,xIntent,1
PersonX begins to spread,to have toasted bread,xNeed,1
PersonX begins to spread,to get the peanut butter,xNeed,1
PersonX begins to spread,to be making the bed,xNeed,1
PersonX begins to spread,to get a butter knife,xNeed,1
PersonX begins to spread,prepared,xReact,1
PersonX begins to spread,domestic,xReact,1
PersonX begins to spread,happy,xReact,1
PersonX begins to spread,hungry,xReact,1
PersonX begins to spread,to eat a sandwich,xWant,1
PersonX begins to spread,to put the quilt on it,xWant,1
PersonX begins to spread,to eat the toast,xWant,1
PersonX begins to spread,to make a snack,xWant,1
PersonX sprays paint,thankful,oReact,1
PersonX sprays paint,appreciative,oReact,1
PersonX sprays paint,to clean it,oWant,1
PersonX sprays paint,to catch who did it,oWant,1
PersonX sprays paint,immature,xAttr,1
PersonX sprays paint,creative,xAttr,1
PersonX sprays paint,active,xAttr,1
PersonX sprays paint,talented,xAttr,1
PersonX sprays paint,skilled,xAttr,1
PersonX sprays paint,accidentally sprays pant,xEffect,1
PersonX sprays paint,becomes famous,xEffect,1
PersonX sprays paint,gets arrested,xEffect,1
PersonX sprays paint,makes nice design,xEffect,1
PersonX sprays paint,make a presentable output,xIntent,1
PersonX sprays paint,to color his skateboard,xIntent,1
PersonX sprays paint,to be creative,xIntent,1
PersonX sprays paint,Find somewhere to paint.,xNeed,1
PersonX sprays paint,to get or buy paints and the tools,xNeed,1
PersonX sprays paint,Grab the paint can.,xNeed,1
PersonX sprays paint,Shake the spray paint can.,xNeed,1
PersonX sprays paint,to choose the object to be painted,xNeed,1
PersonX sprays paint,to choose the color,xNeed,1
PersonX sprays paint,glad,xReact,1
PersonX sprays paint,artsy,xReact,1
PersonX sprays paint,crafty,xReact,1
PersonX sprays paint,proud,xReact,1
PersonX sprays paint,creative,xReact,1
PersonX sprays paint,to assess the the quality of the work done,xWant,1
PersonX sprays paint,to vandalize sometihng,xWant,1
PersonX sprays paint,to decorate something,xWant,1
PersonX sprays paint,to take some rest,xWant,1
PersonX sprays paint,Check that the painting is complete.,xWant,1
PersonX sprays paint,Put away paint supplies.,xWant,1
PersonX takes the reins,inferior,oReact,1
PersonX takes the reins,safe,oReact,1
PersonX takes the reins,to help PersonX,oWant,1
PersonX takes the reins,to thank PersonX,oWant,1
PersonX takes the reins,commanding,xAttr,1
PersonX takes the reins,dominant,xAttr,1
PersonX takes the reins,powerful,xAttr,1
PersonX takes the reins,be brave,xEffect,1
PersonX takes the reins,have it correct,xEffect,1
PersonX takes the reins,clear,xEffect,1
PersonX takes the reins,good objects,xEffect,1
PersonX takes the reins,the job done right,xIntent,1
PersonX takes the reins,to be in control of the situation,xIntent,1
PersonX takes the reins,to be prepared,xNeed,1
PersonX takes the reins,to take charge,xNeed,1
PersonX takes the reins,to make a decision,xNeed,1
PersonX takes the reins,to consult with someone,xNeed,1
PersonX takes the reins,like a leader,xReact,1
PersonX takes the reins,irritated,xReact,1
PersonX takes the reins,in control,xReact,1
PersonX takes the reins,competent,xReact,1
PersonX takes the reins,satisfied,xReact,1
PersonX takes the reins,to successfully complete the task,xWant,1
PersonX takes the reins,to continue leading,xWant,1
PersonX takes the reins,to lead everyone out,xWant,1
PersonX takes the reins,to rest,xWant,1
PersonX climbs the fence,yells at personx,oEffect,1
PersonX climbs the fence,trows things at personx,oEffect,1
PersonX climbs the fence,sneaky,xAttr,1
PersonX climbs the fence,brave,xAttr,1
PersonX climbs the fence,adventurous,xAttr,1
PersonX climbs the fence,Strong,xAttr,1
PersonX climbs the fence,strong,xAttr,1
PersonX climbs the fence,Willing,xAttr,1
PersonX climbs the fence,falls to the ground,xEffect,1
PersonX climbs the fence,PersonX sweats from climbing,xEffect,1
PersonX climbs the fence,cut his hand,xEffect,1
PersonX climbs the fence,rips of his pants,xEffect,1
PersonX climbs the fence,PersonX's hands hurt from getting a splinter,xEffect,1
PersonX climbs the fence,gets yelled at,xEffect,1
PersonX climbs the fence,save time walking,xIntent,1
PersonX climbs the fence,to get somewhere,xIntent,1
PersonX climbs the fence,to get on to the baseball field.,xIntent,1
PersonX climbs the fence,to trespass,xIntent,1
PersonX climbs the fence,to find a fence.,xNeed,1
PersonX climbs the fence,to put on his shoes,xNeed,1
PersonX climbs the fence,to leave the house,xNeed,1
PersonX climbs the fence,grip the wires,xNeed,1
PersonX climbs the fence,hoist themselves up,xNeed,1
PersonX climbs the fence,to put their hands on the fence.,xNeed,1
PersonX climbs the fence,nervous,xReact,1
PersonX climbs the fence,tired,xReact,1
PersonX climbs the fence,adventurous,xReact,1
PersonX climbs the fence,glad they got to help in the outfield.,xReact,1
PersonX climbs the fence,take a picture,xWant,1
PersonX climbs the fence,jump down,xWant,1
PersonX climbs the fence,to see into the yard,xWant,1
PersonX climbs the fence,wipe off the dirt from the fence  on their hands.,xWant,1
PersonX climbs the fence,to drop to the ground after climbing over the fence.,xWant,1
PersonX climbs the fence,to get home,xWant,1
PersonX buries PersonY's head,suffocates,oEffect,1
PersonX buries PersonY's head,Falls,oEffect,1
PersonX buries PersonY's head,dies,oEffect,1
PersonX buries PersonY's head,Covered up,oEffect,1
PersonX buries PersonY's head,Person Y had to miss Family.,oEffect,1
PersonX buries PersonY's head,Person Y lost the life,oEffect,1
PersonX buries PersonY's head,sad,oReact,1
PersonX buries PersonY's head,to hold on to person x,oWant,1
PersonX buries PersonY's head,the situation to end,oWant,1
PersonX buries PersonY's head,to be cared for,oWant,1
PersonX buries PersonY's head,to sob,oWant,1
PersonX buries PersonY's head,sick,xAttr,1
PersonX buries PersonY's head,playful,xAttr,1
PersonX buries PersonY's head,dangerous,xAttr,1
PersonX buries PersonY's head,silly,xAttr,1
PersonX buries PersonY's head,murderous,xAttr,1
PersonX buries PersonY's head,disturbed,xAttr,1
PersonX buries PersonY's head,Person X went to Jail,xEffect,1
PersonX buries PersonY's head,gets jailed,xEffect,1
PersonX buries PersonY's head,gets arrested,xEffect,1
PersonX buries PersonY's head,He fights,xEffect,1
PersonX buries PersonY's head,He wins,xEffect,1
PersonX buries PersonY's head,Person X found guilty for it.,xEffect,1
PersonX buries PersonY's head,to dig a grave,xNeed,1
PersonX buries PersonY's head,to get a spade,xNeed,1
PersonX buries PersonY's head,to pull person y's head,xNeed,1
PersonX buries PersonY's head,to feel bad for persony,xNeed,1
PersonX buries PersonY's head,to get near person y,xNeed,1
PersonX buries PersonY's head,want to help persony,xNeed,1
PersonX buries PersonY's head,sad,xReact,1
PersonX buries PersonY's head,to make persony feel better,xWant,1
PersonX buries PersonY's head,to help persony,xWant,1
PersonX buries PersonY's head,to leave the place,xWant,1
PersonX buries PersonY's head,to comfort person y,xWant,1
PersonX buries PersonY's head,to tell person y it will be okay,xWant,1
PersonX buries PersonY's head,to escape from trouble,xWant,1
PersonX likes ___ a lot,caring,xAttr,1
PersonX likes ___ a lot,loving,xAttr,1
PersonX likes ___ a lot,agreeable,xAttr,1
PersonX likes ___ a lot,open,xAttr,1
PersonX likes ___ a lot,keeps a large stock of it,xEffect,1
PersonX likes ___ a lot,is seen eating a piece of it most of the time.,xEffect,1
PersonX likes ___ a lot,to be loyal to something,xIntent,1
PersonX likes ___ a lot,Prepare for whatever it is he likes to do alot,xNeed,1
PersonX likes ___ a lot,Gather what he needs to do what he likes,xNeed,1
PersonX likes ___ a lot,happy,xReact,1
PersonX likes ___ a lot,Take a nap,xWant,1
PersonX likes ___ a lot,Do other things that he likes alot,xWant,1
PersonX likes ___ a lot,use it more,xWant,1
PersonX likes ___ a lot,eat more of it,xWant,1
PersonX kills PersonY's brother,person y's brother is not alive,oEffect,1
