p,q,r,output
Person X never cuts their hair.,attractive,xReact,1
Person X never cuts their hair.,to wash it,xWant,1
Person X never cuts their hair.,to comb it out,xWant,1
Person X never cuts their hair.,to save money,xWant,1
Person X never cuts their hair.,to have a shaggy look,xWant,1
PersonX pays PersonY disrespects,unhappy,oReact,1
PersonX pays PersonY disrespects,insulted,oReact,1
PersonX pays PersonY disrespects,Hurt and upset,oReact,1
PersonX pays PersonY disrespects,Angry and vengeful,oReact,1
PersonX pays PersonY disrespects,to chase PersonX out of the funeral,oWant,1
PersonX pays PersonY disrespects,to yell at PersonX,oWant,1
PersonX pays PersonY disrespects,to cry,oWant,1
PersonX pays PersonY disrespects,rude,xAttr,1
PersonX pays PersonY disrespects,combative,xAttr,1
PersonX pays PersonY disrespects,disrespectful,xAttr,1
PersonX pays PersonY disrespects,apologizes,xEffect,1
PersonX pays PersonY disrespects,leaves town,xEffect,1
PersonX pays PersonY disrespects,to be cruel,xIntent,1
PersonX pays PersonY disrespects,to hurt Person Y's feelings,xIntent,1
PersonX pays PersonY disrespects,To get revenge,xIntent,1
PersonX pays PersonY disrespects,To teach personY a lesson,xIntent,1
PersonX pays PersonY disrespects,to go to PersonY's funeral,xNeed,1
PersonX pays PersonY disrespects,to stand up to speak at PersonY's funeral,xNeed,1
PersonX pays PersonY disrespects,guilty,xReact,1
PersonX pays PersonY disrespects,ashamed,xReact,1
PersonX pays PersonY disrespects,Proud of themselves,xReact,1
PersonX pays PersonY disrespects,Courageous and strong,xReact,1
PersonX pays PersonY disrespects,to obey others,xWant,1
PersonX pays PersonY disrespects,feel sorry,xWant,1
PersonX pays PersonY disrespects,to leave the funeral,xWant,1
PersonX pays PersonY disrespects,to go home,xWant,1
PersonX pays PersonY disrespects,to apologize,xWant,1
PersonX refuses to touch PersonY,gets concerned,oEffect,1
PersonX refuses to touch PersonY,becomes awkward,oEffect,1
PersonX refuses to touch PersonY,rejected,oReact,1
PersonX refuses to touch PersonY,sad,oReact,1
PersonX refuses to touch PersonY,receive an explanation,oWant,1
PersonX refuses to touch PersonY,avoid personX,oWant,1
PersonX refuses to touch PersonY,germaphobic,xAttr,1
PersonX refuses to touch PersonY,socially awkward,xAttr,1
PersonX refuses to touch PersonY,disgusted,xAttr,1
PersonX refuses to touch PersonY,cold,xAttr,1
PersonX refuses to touch PersonY,gets irritated,xEffect,1
PersonX refuses to touch PersonY,gets unnerved,xEffect,1
PersonX refuses to touch PersonY,to be germ-free,xIntent,1
PersonX refuses to touch PersonY,to avoid others,xIntent,1
PersonX refuses to touch PersonY,be around personY,xNeed,1
PersonX refuses to touch PersonY,develop an aversion to personY,xNeed,1
PersonX refuses to touch PersonY,reflective,xReact,1
PersonX refuses to touch PersonY,understanding,xReact,1
PersonX refuses to touch PersonY,safe,xReact,1
PersonX refuses to touch PersonY,clean,xReact,1
PersonX refuses to touch PersonY,to stay away from person y,xWant,1
PersonX refuses to touch PersonY,walk somewhere else,xWant,1
PersonX refuses to touch PersonY,keep their hands to themselves,xWant,1
PersonX refuses to touch PersonY,avoid personY,xWant,1
PersonX stops the attack,beholden,oReact,1
PersonX stops the attack,lucky,oReact,1
PersonX stops the attack,brave,xAttr,1
PersonX stops the attack,powerful,xAttr,1
PersonX stops the attack,heroic,xAttr,1
PersonX stops the attack,combative,xAttr,1
PersonX stops the attack,caring,xAttr,1
PersonX stops the attack,concerned,xAttr,1
PersonX stops the attack,Praised by news network,xEffect,1
PersonX stops the attack,Given a reward by police,xEffect,1
PersonX stops the attack,to save the day,xIntent,1
PersonX stops the attack,to prevent injuries,xIntent,1
PersonX stops the attack,to be protective,xIntent,1
PersonX stops the attack,to do the right thing,xIntent,1
PersonX stops the attack,find out who is attacking,xNeed,1
PersonX stops the attack,to apprehend them,xNeed,1
PersonX stops the attack,responsible,xReact,1
PersonX stops the attack,victorious,xReact,1
PersonX stops the attack,strong,xReact,1
PersonX stops the attack,good,xReact,1
PersonX stops the attack,to call the police,xWant,1
PersonX stops the attack,keep holding down the attacker,xWant,1
PersonX stops the attack,calm down,xWant,1
PersonX stops the attack,go to therapy,xWant,1
PersonX pretends to dislike it,Deceitful,xAttr,1
PersonX pretends to dislike it,Selfish,xAttr,1
PersonX pretends to dislike it,shocked,xAttr,1
PersonX pretends to dislike it,threatened,xAttr,1
PersonX pretends to dislike it,they aren't offered more,xEffect,1
PersonX pretends to dislike it,to be secretive,xIntent,1
PersonX pretends to dislike it,to be polite,xIntent,1
PersonX pretends to dislike it,unsure,xReact,1
PersonX pretends to dislike it,worried,xReact,1
PersonX pretends to dislike it,careless,xReact,1
PersonX pretends to dislike it,uncarinng,xReact,1
PersonX pretends to dislike it,to be alone,xWant,1
PersonX pretends to dislike it,to stay away,xWant,1
PersonX pretends to dislike it,continue to fake it,xWant,1
PersonX pretends to dislike it,smile about it alone,xWant,1
PersonX refuses to consider the article.,closed-minded,xAttr,1
PersonX refuses to consider the article.,stubborn,xAttr,1
PersonX refuses to consider the article.,unintelligent,xAttr,1
PersonX refuses to consider the article.,no article published,xIntent,1
PersonX refuses to consider the article.,different article,xIntent,1
PersonX refuses to consider the article.,to control the narrative,xIntent,1
PersonX refuses to consider the article.,to ignore information,xIntent,1
PersonX refuses to consider the article.,unsatisfied,xReact,1
PersonX refuses to consider the article.,unhappy,xReact,1
PersonX refuses to consider the article.,regretful,xReact,1
PersonX refuses to consider the article.,tired,xReact,1
PersonX refuses to consider the article.,not to indulge,xWant,1
PersonX refuses to consider the article.,to relax,xWant,1
PersonX refuses to consider the article.,to write their article,xWant,1
PersonX refuses to consider the article.,to dismiss the article,xWant,1
PersonX avoids all contact with PersonY.,annoyed,oReact,1
PersonX avoids all contact with PersonY.,confused,oReact,1
PersonX avoids all contact with PersonY.,curious,oReact,1
PersonX avoids all contact with PersonY.,rejected,oReact,1
PersonX avoids all contact with PersonY.,receive an explanation,oWant,1
PersonX avoids all contact with PersonY.,avoid personX also,oWant,1
PersonX avoids all contact with PersonY.,distant,xAttr,1
PersonX avoids all contact with PersonY.,disliking,xAttr,1
PersonX avoids all contact with PersonY.,cold,xAttr,1
PersonX avoids all contact with PersonY.,aloof,xAttr,1
PersonX avoids all contact with PersonY.,independent,xAttr,1
PersonX avoids all contact with PersonY.,blocks Y'S calls,xEffect,1
PersonX avoids all contact with PersonY.,moves out of town,xEffect,1
PersonX avoids all contact with PersonY.,not be friends with y,xIntent,1
PersonX avoids all contact with PersonY.,not be associated with y,xIntent,1
PersonX avoids all contact with PersonY.,to be alone,xIntent,1
PersonX avoids all contact with PersonY.,to give cold shoulder,xIntent,1
PersonX avoids all contact with PersonY.,avoid personY,xNeed,1
PersonX avoids all contact with PersonY.,decide to avoid personY,xNeed,1
PersonX avoids all contact with PersonY.,to hate person y,xNeed,1
PersonX avoids all contact with PersonY.,to fight with person y,xNeed,1
PersonX avoids all contact with PersonY.,regretful,xReact,1
PersonX avoids all contact with PersonY.,justified,xReact,1
PersonX avoids all contact with PersonY.,lonely,xReact,1
PersonX avoids all contact with PersonY.,angry,xReact,1
PersonX avoids all contact with PersonY.,be alone,xWant,1
PersonX avoids all contact with PersonY.,hang out with someone else,xWant,1
PersonX avoids all contact with PersonY.,to stay away from person y,xWant,1
PersonX avoids all contact with PersonY.,to be lonely,xWant,1
PersonX goes unnoticed in the crowd.,happy to see PersonX have fun,oEffect,1
PersonX goes unnoticed in the crowd.,love having fun themselves,oEffect,1
PersonX goes unnoticed in the crowd.,furtive,xAttr,1
PersonX goes unnoticed in the crowd.,unremarkable,xAttr,1
PersonX goes unnoticed in the crowd.,normal,xAttr,1
PersonX goes unnoticed in the crowd.,typical,xAttr,1
PersonX goes unnoticed in the crowd.,enjoys his anonymity,xEffect,1
PersonX goes unnoticed in the crowd.,has fun along with everyone else,xEffect,1
PersonX goes unnoticed in the crowd.,find an opening to walk into the crowd,xNeed,1
PersonX goes unnoticed in the crowd.,move to a dense part of the crowd,xNeed,1
PersonX goes unnoticed in the crowd.,lonely,xReact,1
PersonX goes unnoticed in the crowd.,anactive,xReact,1
PersonX goes unnoticed in the crowd.,ignored,xReact,1
PersonX goes unnoticed in the crowd.,small,xReact,1
PersonX goes unnoticed in the crowd.,to escape the crowd unnoticed,xWant,1
PersonX goes unnoticed in the crowd.,get to their next destination unhindered,xWant,1
PersonX goes unnoticed in the crowd.,continue to hide,xWant,1
PersonX goes unnoticed in the crowd.,take a deep breath,xWant,1
PersonX goes unnoticed in the crowd.,count their blessings,xWant,1
PersonX goes unnoticed in the crowd.,continue to avoid attention,xWant,1
Person X never meets anyone else,lonely,xAttr,1
Person X never meets anyone else,sad,xAttr,1
Person X never meets anyone else,distant,xAttr,1
Person X never meets anyone else,be a loner,xNeed,1
Person X never meets anyone else,have not luck at dating,xNeed,1
Person X never meets anyone else,lonely,xReact,1
Person X never meets anyone else,sad,xReact,1
Person X never meets anyone else,wishful,xReact,1
Person X never meets anyone else,seek out help on how to date,xWant,1
Person X never meets anyone else,try an online dating site,xWant,1
Person X never meets anyone else,to get out,xWant,1
Person X never meets anyone else,to meet other people,xWant,1
PersonX prevents PersonY from winning,loses,oEffect,1
PersonX prevents PersonY from winning,hates personx,oEffect,1
PersonX prevents PersonY from winning,gets angry,oEffect,1
PersonX prevents PersonY from winning,gets opposed,oEffect,1
PersonX prevents PersonY from winning,to get back at personx,oWant,1
PersonX prevents PersonY from winning,to beat personx,oWant,1
PersonX prevents PersonY from winning,restrictive,xAttr,1
PersonX prevents PersonY from winning,cowardly,xAttr,1
PersonX prevents PersonY from winning,close-fisted,xAttr,1
PersonX prevents PersonY from winning,ungenerous,xAttr,1
PersonX prevents PersonY from winning,is competed against,xEffect,1
PersonX prevents PersonY from winning,gets opposed,xEffect,1
PersonX prevents PersonY from winning,satisfied,xReact,1
PersonX prevents PersonY from winning,happy,xReact,1
PersonX prevents PersonY from winning,angry,xReact,1
PersonX prevents PersonY from winning,annoyed,xReact,1
PersonX prevents PersonY from winning,win,xWant,1
PersonX prevents PersonY from winning,take the price,xWant,1
PersonX prevents PersonY from winning,to beat persony,xWant,1
PersonX prevents PersonY from winning,to win a trophy,xWant,1
PersonX avoids a fight with PersonY,thinks about peace,oEffect,1
PersonX avoids a fight with PersonY,thinks about how the potential fight could have happened,oEffect,1
PersonX avoids a fight with PersonY,pleased,oReact,1
PersonX avoids a fight with PersonY,content,oReact,1
PersonX avoids a fight with PersonY,peaceful,oReact,1
PersonX avoids a fight with PersonY,relieved,oReact,1
PersonX avoids a fight with PersonY,to avoid a confrontation,oWant,1
PersonX avoids a fight with PersonY,not hurt personx,oWant,1
PersonX avoids a fight with PersonY,to confront PersonX,oWant,1
PersonX avoids a fight with PersonY,to apologize with PersonX,oWant,1
PersonX avoids a fight with PersonY,to continue picking a fight with PersonX,oWant,1
PersonX avoids a fight with PersonY,timid,xAttr,1
PersonX avoids a fight with PersonY,cowardly,xAttr,1
PersonX avoids a fight with PersonY,forgiving,xAttr,1
PersonX avoids a fight with PersonY,non-combative,xAttr,1
PersonX avoids a fight with PersonY,thinks about peace,xEffect,1
PersonX avoids a fight with PersonY,thinks about how the potential fight could have happened,xEffect,1
PersonX avoids a fight with PersonY,to be friendly,xIntent,1
PersonX avoids a fight with PersonY,avoid violence of any kind,xIntent,1
PersonX avoids a fight with PersonY,to keep the peace,xIntent,1
PersonX avoids a fight with PersonY,to stay on PersonY's good side,xIntent,1
PersonX avoids a fight with PersonY,to see PersonY,xNeed,1
PersonX avoids a fight with PersonY,to not engage with PersonY,xNeed,1
PersonX avoids a fight with PersonY,to ignore PersonY,xNeed,1
PersonX avoids a fight with PersonY,relieved,xReact,1
PersonX avoids a fight with PersonY,satisfied,xReact,1
PersonX avoids a fight with PersonY,dissatisfied,xReact,1
PersonX avoids a fight with PersonY,to be friends,xWant,1
PersonX avoids a fight with PersonY,practice pacifism,xWant,1
PersonX avoids a fight with PersonY,to walk away from PersonY,xWant,1
PersonX avoids a fight with PersonY,to not be friends with PersonY,xWant,1
PersonX refuses to wait in the line.,takes personX's spot,oEffect,1
PersonX refuses to wait in the line.,moves up in line,oEffect,1
PersonX refuses to wait in the line.,aggressive,xAttr,1
PersonX refuses to wait in the line.,in a hurry,xAttr,1
PersonX refuses to wait in the line.,hurried,xAttr,1
PersonX refuses to wait in the line.,impatient,xAttr,1
PersonX refuses to wait in the line.,leaves the line,xEffect,1
PersonX refuses to wait in the line.,goes home,xEffect,1
PersonX refuses to wait in the line.,loses place in line,xEffect,1
PersonX refuses to wait in the line.,to not waste time,xIntent,1
PersonX refuses to wait in the line.,to do something else,xIntent,1
PersonX refuses to wait in the line.,walk to their goal,xNeed,1
PersonX refuses to wait in the line.,see the length of the line,xNeed,1
PersonX refuses to wait in the line.,mean,xReact,1
PersonX refuses to wait in the line.,selfish,xReact,1
