p,q,r,output
PersonX opposes buying the shirt,not kind,xNeed,0
PersonX doesn't oppose buying the shirt,not kind,xNeed,0
PersonX asks PersonY no questions,be requested to give permission,oReact,0
PersonX asks PersonY no questions,Be request to give permission,oReact,0
PersonX doesn't ask PersonY no questions,Be request to give permission,oReact,0
PersonX never drives PersonY home,drop the letter in a mailbox if sending it by mail,xNeed,0
PersonX never drives PersonY home,Don't drop the letter in a mailbox if sending it by mail,xNeed,0
PersonX never doesn't drive PersonY home,Don't drop the letter in a mailbox if sending it by mail,xNeed,0
PersonX in no way forgives PersonY,unconcerned,xWant,0
PersonX in no way forgives PersonY,not unconcerned,xWant,0
PersonX in no way doesn't forgive PersonY,not unconcerned,xWant,0
PersonX resists hiding eggs,orders in,oReact,0
PersonX resists hiding eggs,not orders in,oReact,0
PersonX doesn't resist hiding eggs,not orders in,oReact,0
PersonX never wears PersonY's helmet,mindful,xIntent,0
PersonX never wears PersonY's helmet,not mindful,xIntent,0
PersonX never doesn't wear PersonY's helmet,not mindful,xIntent,0
PersonX has trouble with leading PersonY by the hand,stresses that he didn't get enough pizza,xAttr,0
PersonX has trouble with leading PersonY by the hand,Stresseses that he didget enough pizza,xAttr,0
PersonX doesn't have trouble with leading PersonY by the hand,Stresseses that he didget enough pizza,xAttr,0
PersonX avoids shaveing PersonY's face,busy,xWant,0
PersonX avoids shaveing PersonY's face,not busy,xWant,0
PersonX doesn't avoid shaveing PersonY's face,not busy,xWant,0
PersonX refuses to go to the bar with friends,nervous,xAttr,0
PersonX refuses to go to the bar with friends,not nervous,xAttr,0
PersonX doesn't refuse to go to the bar with friends,not nervous,xAttr,0
PersonX refuses to speak of PersonY,made a debut,xEffect,0
PersonX refuses to speak of PersonY,Didn't make a debut,xEffect,0
PersonX doesn't refuse to speak of PersonY,Didn't make a debut,xEffect,0
PersonX discontinues bringing PersonY inside,to pay attention to traffic signals,xIntent,0
PersonX discontinues bringing PersonY inside,don't pay attention to traffic signals,xIntent,0
PersonX doesn't discontinue bringing PersonY inside,don't pay attention to traffic signals,xIntent,0
PersonX discontinues wanting to help PersonY,contemplative,xWant,0
PersonX discontinues wanting to help PersonY,not contemplative,xWant,0
PersonX doesn't discontinue wanting to help PersonY,not contemplative,xWant,0
PersonX on no condition gives PersonY's directions,to seek alternative options,oEffect,0
PersonX on no condition gives PersonY's directions,don't seek alternative options,oEffect,0
PersonX on no condition doesn't give PersonY's directions,don't seek alternative options,oEffect,0
PersonX hardly ever calls customer service,faithful,xReact,0
PersonX hardly ever calls customer service,not faithful,xReact,0
PersonX hardly ever doesn't call customer service,not faithful,xReact,0
PersonX has problem with bringing PersonY the news,gets paid,xWant,0
PersonX has problem with bringing PersonY the news,Gets pay,xWant,0
PersonX doesn't have problem with bringing PersonY the news,Gets pay,xWant,0
PersonX not at all kisses PersonY tenderly,to be calm,oEffect,0
PersonX not at all kisses PersonY tenderly,don't be calm,oEffect,0
PersonX not at all doesn't kiss PersonY tenderly,don't be calm,oEffect,0
PersonX hardly ever tells PersonY the time,animal does not die,xAttr,0
PersonX hardly ever tells PersonY the time,Animal dies,xAttr,0
PersonX hardly ever doesn't tell PersonY the time,Animal dies,xAttr,0
PersonX barely follows the doctor's advice,to use their own,xIntent,0
PersonX barely follows the doctor's advice,don't use their own,xIntent,0
PersonX barely doesn't follow the doctor's advice,don't use their own,xIntent,0
PersonX discontinues lending PersonY the money,flinches,xAttr,0
PersonX discontinues lending PersonY the money,not flinches,xAttr,0
PersonX doesn't discontinue lending PersonY the money,not flinches,xAttr,0
PersonX fails to help PersonX's son,to call the police,xEffect,0
PersonX fails to help PersonX's son,don't call the police,xEffect,0
PersonX doesn't fail to help PersonX's son,don't call the police,xEffect,0
PersonX does nothing nice,to put together guest list,xReact,0
PersonX does nothing nice,don't put together guest list,xReact,0
PersonX doesn't do nothing nice,don't put together guest list,xReact,0
PersonX stops taking PersonY to the circus,Unnoticed,xAttr,0
PersonX stops taking PersonY to the circus,not Unnoticed,xAttr,0
PersonX doesn't stop taking PersonY to the circus,not Unnoticed,xAttr,0
PersonX is not at all hanging out with friends,prepares a speech,xIntent,0
PersonX is not at all hanging out with friends,Doesn't prepare a speech,xIntent,0
PersonX is at all hanging out with friends,Doesn't prepare a speech,xIntent,0
PersonX disaffects PersonY's life,oneness,xIntent,0
PersonX disaffects PersonY's life,not oneness,xIntent,0
PersonX doesn't disaffect PersonY's life,not oneness,xIntent,0
PersonX is barely playing basketball with PersonY's friends,lonely,xAttr,0
PersonX is barely playing basketball with PersonY's friends,not lonely,xAttr,0
PersonX isn't barely playing basketball with PersonY's friends,not lonely,xAttr,0
PersonX rarely makes PersonY decisions,find new recruits for their army,xIntent,0
PersonX rarely makes PersonY decisions,Don't find new recruits for their army,xIntent,0
PersonX rarely doesn't make PersonY decisions,Don't find new recruits for their army,xIntent,0
PersonX is unable to conceive PersonY's child,to be in a financial burden,xEffect,0
PersonX is unable to conceive PersonY's child,don't be in a financial burden,xEffect,0
PersonX isn't unable to conceive PersonY's child,don't be in a financial burden,xEffect,0
PersonX hardly ever meets a beautiful woman,questions what he has heard,oEffect,0
PersonX hardly ever meets a beautiful woman,Questions what he hasn't heard,oEffect,0
PersonX hardly ever doesn't meet a beautiful woman,Questions what he hasn't heard,oEffect,0
PersonX unwraps PersonY's legs from around PersonY's waist,consider the agreement,xEffect,0
PersonX unwraps PersonY's legs from around PersonY's waist,Don't consider the agreement,xEffect,0
PersonX doesn't unwrap PersonY's legs from around PersonY's waist,Don't consider the agreement,xEffect,0
PersonX is on no condition angry at PersonY's brother,keep the story,xReact,0
PersonX is on no condition angry at PersonY's brother,Don't keep the story,xReact,0
PersonX isn't on no condition angry at PersonY's brother,Don't keep the story,xReact,0
PersonX resists having a party at PersonY's house,selfless,xEffect,0
PersonX resists having a party at PersonY's house,not selfless,xEffect,0
PersonX doesn't resist having a party at PersonY's house,not selfless,xEffect,0
PersonX disapproves marrying PersonY's sister,to go!,xAttr,0
PersonX disapproves marrying PersonY's sister,don't go!,xAttr,0
PersonX doesn't disapprove marrying PersonY's sister,don't go!,xAttr,0
PersonX seldomly asks PersonY to dance,to have lost person y somewhere,xEffect,0
PersonX seldomly asks PersonY to dance,To haven't lost person y somewhere,xEffect,0
PersonX seldomly doesn't ask PersonY to dance,To haven't lost person y somewhere,xEffect,0
PersonX no longer braids PersonX's hair,distraught,xAttr,0
PersonX no longer braids PersonX's hair,Don't distraught,xAttr,0
PersonX no longer doesn't braid PersonX's hair,Don't distraught,xAttr,0
PersonX resists washing PersonY's feet,explain situation,oReact,0
PersonX resists washing PersonY's feet,Don't explain situation,oReact,0
PersonX doesn't resist washing PersonY's feet,Don't explain situation,oReact,0
PersonX not by any means kisses the top of PersonY's head,to participate in the game,xReact,0
PersonX not by any means kisses the top of PersonY's head,don't participate in the game,xReact,0
PersonX not by any means doesn't kiss the top of PersonY's head,don't participate in the game,xReact,0
PersonX does it without any help.,unaccepting,xWant,0
PersonX does it without any help.,not Unaccept,xWant,0
PersonX doesn't do it without any help.,not Unaccept,xWant,0
PersonX denies that they demonstrate PersonX's ability,to confront the person,xAttr,0
PersonX denies that they demonstrate PersonX's ability,don't confront the person,xAttr,0
PersonX doesn't deny that they demonstrate PersonX's ability,don't confront the person,xAttr,0
PersonX no longer steals PersonY's money,tries to make peace,xEffect,0
PersonX no longer steals PersonY's money,Doesn't try to make peace,xEffect,0
PersonX no longer doesn't steal PersonY's money,Doesn't try to make peace,xEffect,0
PersonX gets unangry with PersonY,left out,xEffect,0
PersonX gets unangry with PersonY,Didn't leave out,xEffect,0
PersonX doesn't get unangry with PersonY,Didn't leave out,xEffect,0
Person X is unsure of Person Y's position in the company,unhappy,xEffect,0
Person X is unsure of Person Y's position in the company,not unhappy,xEffect,0
Person X isn't unsure of Person Y's position in the company,not unhappy,xEffect,0
PersonX prevents themselves from loving video games,sleeps,xAttr,0
PersonX prevents themselves from loving video games,Doesn't sleep,xAttr,0
PersonX doesn't prevent themselves from loving video games,Doesn't sleep,xAttr,0
PersonX never gives PersonY a deal,to buy food,oWant,0
PersonX never gives PersonY a deal,don't buy food,oWant,0
PersonX never doesn't give PersonY a deal,don't buy food,oWant,0
PersonX in no way gives PersonY the best,relaxed,xIntent,0
PersonX in no way gives PersonY the best,Didn't relax,xIntent,0
PersonX in no way doesn't give PersonY the best,Didn't relax,xIntent,0
PersonX is rarely driving PersonY nuts,are disappointed,xReact,0
PersonX is rarely driving PersonY nuts,Aren't disappointed,xReact,0
PersonX isn't rarely driving PersonY nuts,Aren't disappointed,xReact,0
PersonX barely settles PersonX's affairs,us repremanded,xAttr,0
PersonX barely settles PersonX's affairs,Us didn't repremand,xAttr,0
PersonX barely doesn't settle PersonX's affairs,Us didn't repremand,xAttr,0
PersonX disapproves spending time with PersonX's family,to keep the peace,xAttr,0
PersonX disapproves spending time with PersonX's family,don't keep the peace,xAttr,0
PersonX doesn't disapprove spending time with PersonX's family,don't keep the peace,xAttr,0
PersonX no longer tells PersonY to sit,dull,xNeed,0
PersonX no longer tells PersonY to sit,not dull,xNeed,0
PersonX no longer doesn't tell PersonY to sit,not dull,xNeed,0
PersonX discontinues giving PersonY comfort,to rest,oReact,0
PersonX discontinues giving PersonY comfort,don't rest,oReact,0
PersonX doesn't discontinue giving PersonY comfort,don't rest,oReact,0
PersonX under no circumstances takes PersonY's shot,gain perspective,xIntent,0
PersonX under no circumstances takes PersonY's shot,Don't gain perspective,xIntent,0
PersonX under no circumstances doesn't take PersonY's shot,Don't gain perspective,xIntent,0
PersonX avoids looking PersonY in the eye,to stay safe,oReact,0
PersonX avoids looking PersonY in the eye,don't stay safe,oReact,0
PersonX doesn't avoid looking PersonY in the eye,don't stay safe,oReact,0
PersonX under no circumstances recruits PersonY,sad,xNeed,0
PersonX under no circumstances recruits PersonY,not sad,xNeed,0
PersonX under no circumstances doesn't recruit PersonY,not sad,xNeed,0
PersonX hardly ever gives PersonY a copy,to get in the car,oWant,0
PersonX hardly ever gives PersonY a copy,don't get in the car,oWant,0
PersonX hardly ever doesn't give PersonY a copy,don't get in the car,oWant,0
PersonX disregards PersonY's course,stresses about going hungry,xIntent,0
PersonX disregards PersonY's course,Doesn't stress about going hungry,xIntent,0
PersonX doesn't disregard PersonY's course,Doesn't stress about going hungry,xIntent,0
PersonX stops publishing PersonY's book,sad,xAttr,0
PersonX stops publishing PersonY's book,not sad,xAttr,0
PersonX doesn't stop publishing PersonY's book,not sad,xAttr,0
PersonX rarely kills PersonY enemy,argued with,xWant,0
PersonX rarely kills PersonY enemy,Didn't argue with,xWant,0
PersonX rarely doesn't kill PersonY enemy,Didn't argue with,xWant,0
PersonX leaves without paying.,grateful,xNeed,0
PersonX leaves without paying.,not grateful,xNeed,0
PersonX doesn't leave without paying.,not grateful,xNeed,0
PersonX refuses to make love to PersonY,unloving,xIntent,0
PersonX refuses to make love to PersonY,not unloving,xIntent,0
PersonX doesn't refuse to make love to PersonY,not unloving,xIntent,0
PersonX not at all buys a cake,receive an apology,xIntent,0
PersonX not at all buys a cake,Don't receive an apology,xIntent,0
PersonX not at all doesn't buy a cake,Don't receive an apology,xIntent,0
PersonX no longer visits PersonY's uncle,to avoid touching person Y,xEffect,0
PersonX no longer visits PersonY's uncle,don't avoid touching person Y,xEffect,0
PersonX no longer doesn't visit PersonY's uncle,don't avoid touching person Y,xEffect,0
PersonX hardly ever calls the plumber,to avoid being judged,xEffect,0
PersonX hardly ever calls the plumber,don't avoid being judged,xEffect,0
PersonX hardly ever doesn't call the plumber,don't avoid being judged,xEffect,0
PersonX is in no way late for class,not embarrass themselves,xWant,0
PersonX is in no way late for class,Not don't embarrass themselves,xWant,0
PersonX isn't in no way late for class,Not don't embarrass themselves,xWant,0
PersonX avoids PersonY's affairs,lets themselves down,xEffect,0
PersonX avoids PersonY's affairs,Doesn't let themselves down,xEffect,0
