p,q,r,output
PersonX does not throw a surprise party,forgetful,xAttr,0
PersonX does not throw a surprise party,Don't forgetful,xAttr,0
PersonX throws a surprise party,Don't forgetful,xAttr,0
PersonX does not take PersonY fishing,go to bed early,oEffect,0
PersonX does not take PersonY fishing,Don't go to bed early,oEffect,0
PersonX takes PersonY fishing,Don't go to bed early,oEffect,0
PersonX does not kiss PersonY's hands,caring,oWant,0
PersonX does not kiss PersonY's hands,not Care,oWant,0
PersonX kisses PersonY's hands,not Care,oWant,0
PersonX does not give PersonY credit,dismayed,oEffect,0
PersonX does not give PersonY credit,not Dismay,oEffect,0
PersonX gives PersonY credit,not Dismay,oEffect,0
PersonX does not buy my son,doesn't want one,xAttr,0
PersonX does not buy my son,Wants one,xAttr,0
PersonX buys my son,Wants one,xAttr,0
PersonX does not see PersonY for the time,to get near to person y,xAttr,0
PersonX does not see PersonY for the time,don't get near to person y,xAttr,0
PersonX sees PersonY for the time,don't get near to person y,xAttr,0
PersonX does not surprise PersonY's wife,respected,oWant,0
PersonX does not surprise PersonY's wife,not Respect,oWant,0
PersonX surprises PersonY's wife,not Respect,oWant,0
PersonX does not finish PersonY's hike,needs more money to cover rent,xAttr,0
PersonX does not finish PersonY's hike,Doesn't need more money to cover rent,xAttr,0
PersonX finishes PersonY's hike,Doesn't need more money to cover rent,xAttr,0
PersonX does not die for PersonX's sins,offended,xEffect,0
PersonX does not die for PersonX's sins,Didn't offend,xEffect,0
PersonX dies for PersonX's sins,Didn't offend,xEffect,0
Person X does not appreciate Person Y's personality,is preoccupied with self,xReact,0
Person X does not appreciate Person Y's personality,Isn't preoccupied with self,xReact,0
Person X appreciates Person Y's personality,Isn't preoccupied with self,xReact,0
PersonX does not kill PersonY's wife,ignored,xAttr,0
PersonX does not kill PersonY's wife,not Ignore,xAttr,0
PersonX kills PersonY's wife,not Ignore,xAttr,0
PersonX does not jerk PersonY's head,refreshed,xWant,0
PersonX does not jerk PersonY's head,Didn't refresh,xWant,0
PersonX jerks PersonY's head,Didn't refresh,xWant,0
PersonX does not meet PersonY's boyfriend's parents,ineffective,xAttr,0
PersonX does not meet PersonY's boyfriend's parents,not ineffective,xAttr,0
PersonX meets PersonY's boyfriend's parents,not ineffective,xAttr,0
PersonX does not call PersonX's kids,snubbing,xEffect,0
PersonX does not call PersonX's kids,not snubbing,xEffect,0
PersonX calls PersonX's kids,not snubbing,xEffect,0
PersonX does not visit PersonX's grandma,insignificant,xIntent,0
PersonX does not visit PersonX's grandma,not insignificant,xIntent,0
PersonX visits PersonX's grandma,not insignificant,xIntent,0
PersonX does not turn PersonY loose,Criticized by personY,xEffect,0
PersonX does not turn PersonY loose,Criticize by personY,xEffect,0
PersonX turns PersonY loose,Criticize by personY,xEffect,0
PersonX does not take care of PersonX's children,want to storte,xReact,0
PersonX does not take care of PersonX's children,Don't want to storte,xReact,0
PersonX takes care of PersonX's children,Don't want to storte,xReact,0
PersonX is not having trouble sleeping at night,bankrupt,xAttr,0
PersonX is not having trouble sleeping at night,not bankrupt,xAttr,0
PersonX is having trouble sleeping at night,not bankrupt,xAttr,0
PersonX does not lay down PersonX's life,slimey,xAttr,0
PersonX does not lay down PersonX's life,not slimey,xAttr,0
PersonX lays down PersonX's life,not slimey,xAttr,0
PersonX does not give PersonY names,selfish,xAttr,0
PersonX does not give PersonY names,not selfish,xAttr,0
PersonX gives PersonY names,not selfish,xAttr,0
PersonX did not bid PersonY farewell,uncaring,oEffect,0
PersonX did not bid PersonY farewell,not uncaring,oEffect,0
PersonX bade PersonY farewell,not uncaring,oEffect,0
PersonX doesn't beat PersonY,despondent,xEffect,0
PersonX doesn't beat PersonY,not despondent,xEffect,0
PersonX beats PersonY,not despondent,xEffect,0
PersonX doesn't pay PersonY's way,to take a break,oEffect,0
PersonX doesn't pay PersonY's way,don't take a break,oEffect,0
PersonX pays PersonY's way,don't take a break,oEffect,0
PersonX does not set a trap,have a date set,xReact,0
PersonX does not set a trap,Don't have a date set,xReact,0
PersonX sets a trap,Don't have a date set,xReact,0
PersonX doesn't make PersonY's offer,gets told they will never find someone as good at them,oWant,0
PersonX doesn't make PersonY's offer,Gets told they will find someone as good at them,oWant,0
PersonX makes PersonY's offer,Gets told they will find someone as good at them,oWant,0
PersonX does not call PersonX's sister,to avoid doing work,oReact,0
PersonX does not call PersonX's sister,don't avoid doing work,oReact,0
PersonX calls PersonX's sister,don't avoid doing work,oReact,0
PersonX does not have a huge crush on PersonY,ashamed,oEffect,0
PersonX does not have a huge crush on PersonY,Didn't ashame,oEffect,0
PersonX has a huge crush on PersonY,Didn't ashame,oEffect,0
PersonX does not spend time with PersonY's friends,sweats from nervousness about not having an apartment,oReact,0
PersonX does not spend time with PersonY's friends,Sweatses from nervousness about having an apartment,oReact,0
PersonX spends time with PersonY's friends,Sweatses from nervousness about having an apartment,oReact,0
PersonX doesn't care what others think,sad,oEffect,0
PersonX doesn't care what others think,not sad,oEffect,0
PersonX does care what others think,not sad,oEffect,0
PersonX does not drive PersonY's truck,to let personY be free,oReact,0
PersonX does not drive PersonY's truck,don't let personY be free,oReact,0
PersonX drives PersonY's truck,don't let personY be free,oReact,0
PersonX does not live with PersonX's father,pursue someone else,xWant,0
PersonX does not live with PersonX's father,Don't pursue someone else,xWant,0
PersonX lives with PersonX's father,Don't pursue someone else,xWant,0
PersonX does not make PersonY's laugh,unattached,xReact,0
PersonX does not make PersonY's laugh,not unattached,xReact,0
PersonX makes PersonY's laugh,not unattached,xReact,0
PersonX does not snuggle PersonY,to not risk their comfort,xIntent,0
PersonX does not snuggle PersonY,To not don't risk their comfort,xIntent,0
PersonX snuggles PersonY,To not don't risk their comfort,xIntent,0
PersonX does not get new glasses,disconnected from community,xEffect,0
PersonX does not get new glasses,Disconnect from community,xEffect,0
PersonX gets new glasses,Disconnect from community,xEffect,0
PersonX does not court PersonY,rude,oWant,0
PersonX does not court PersonY,not rude,oWant,0
PersonX courts PersonY,not rude,oWant,0
PersonX does not keep PersonY in,to buy a dress,xIntent,0
PersonX does not keep PersonY in,don't buy a dress,xIntent,0
PersonX keeps PersonY in,don't buy a dress,xIntent,0
PersonX does not hit PersonY's head,weed through their choices,xWant,0
PersonX does not hit PersonY's head,not weed through their choices,xWant,0
PersonX hits PersonY's head,not weed through their choices,xWant,0
PersonX does not make many friends,to go home,xReact,0
PersonX does not make many friends,don't go home,xReact,0
PersonX makes many friends,don't go home,xReact,0
PersonX does not invite PersonY back,better off alone,xNeed,0
PersonX does not invite PersonY back,not better off alone,xNeed,0
PersonX invites PersonY back,not better off alone,xNeed,0
PersonX does not make PersonY incision,simple,xIntent,0
PersonX does not make PersonY incision,not simple,xIntent,0
PersonX makes PersonY incision,not simple,xIntent,0
PersonX does not visit PersonX's grandma,to buy a pie,xReact,0
PersonX does not visit PersonX's grandma,don't buy a pie,xReact,0
PersonX visits PersonX's grandma,don't buy a pie,xReact,0
PersonX does not break PersonY's glasses,thankful,xWant,0
PersonX does not break PersonY's glasses,not thankful,xWant,0
PersonX breaks PersonY's glasses,not thankful,xWant,0
PersonX does not kill PersonY enemy,a new love,oEffect,0
PersonX does not kill PersonY enemy,not a new love,oEffect,0
PersonX kills PersonY enemy,not a new love,oEffect,0
PersonX does not put PersonY to bed,uncomfortable,xAttr,0
PersonX does not put PersonY to bed,not uncomfortable,xAttr,0
PersonX puts PersonY to bed,not uncomfortable,xAttr,0
PersonX does not make PersonY a gift,PersonY to wash their own sheets,xWant,0
PersonX does not make PersonY a gift,PersonY to don't wash their own sheets,xWant,0
PersonX makes PersonY a gift,PersonY to don't wash their own sheets,xWant,0
PersonX does not give PersonY's hand,changed the mind,xReact,0
PersonX does not give PersonY's hand,Didn't change the mind,xReact,0
PersonX gives PersonY's hand,Didn't change the mind,xReact,0
PersonX does not break PersonY's fall,relaxed,xWant,0
PersonX does not break PersonY's fall,Didn't relax,xWant,0
PersonX breaks PersonY's fall,Didn't relax,xWant,0
PersonX does not let PersonX's play,to give credit where credit is due,xAttr,0
PersonX does not let PersonX's play,To give credit where credit isn't due,xAttr,0
PersonX lets PersonX's play,To give credit where credit isn't due,xAttr,0
PersonX does not board the train,horrible,xEffect,0
PersonX does not board the train,not horrible,xEffect,0
PersonX boards the train,not horrible,xEffect,0
PersonX doesn't find PersonY an apartment,relieved,xEffect,0
PersonX doesn't find PersonY an apartment,Didn't relieve,xEffect,0
PersonX finds PersonY an apartment,Didn't relieve,xEffect,0
PersonX does not tell PersonY the time,Doesn't want to cause trouble,xReact,0
PersonX does not tell PersonY the time,Wants to cause trouble,xReact,0
PersonX tells PersonY the time,Wants to cause trouble,xReact,0
PersonX does not follow the rules,to plan ahead,xWant,0
PersonX does not follow the rules,don't plan ahead,xWant,0
PersonX follows the rules,don't plan ahead,xWant,0
PersonX does not ask PersonY to dance,PersonY makes a face,xIntent,0
PersonX does not ask PersonY to dance,PersonY doesn't make a face,xIntent,0
PersonX asks PersonY to dance,PersonY doesn't make a face,xIntent,0
PersonX is not at the mall with PersonY's friends,show dissapointment,xAttr,0
PersonX is not at the mall with PersonY's friends,Don't show dissapointment,xAttr,0
PersonX is at the mall with PersonY's friends,Don't show dissapointment,xAttr,0
PersonX does not follow the doctor's advice,arrest PersonY,xEffect,0
PersonX does not follow the doctor's advice,Don't arrest PersonY,xEffect,0
PersonX follows the doctor's advice,Don't arrest PersonY,xEffect,0
PersonX does not call PersonY name,calls for help,oWant,0
PersonX does not call PersonY name,Doesn't call for help,oWant,0
PersonX calls PersonY name,Doesn't call for help,oWant,0
PersonX does not bring the dog,to buy a bicycle,xWant,0
PersonX does not bring the dog,don't buy a bicycle,xWant,0
PersonX brings the dog,don't buy a bicycle,xWant,0
PersonX does not tell PersonY to call,to be beleived,xAttr,0
PersonX does not tell PersonY to call,To be beleive,xAttr,0
PersonX tells PersonY to call,To be beleive,xAttr,0
PersonX does not get PersonY's money,regret,xAttr,0
PersonX does not get PersonY's money,Don't regret,xAttr,0
PersonX gets PersonY's money,Don't regret,xAttr,0
PersonX does not push PersonY in,explain,xWant,0
PersonX does not push PersonY in,Don't explain,xWant,0
PersonX pushes PersonY in,Don't explain,xWant,0
PersonX doesn't bring PersonY's dog,get it from somewhere else,xReact,0
PersonX doesn't bring PersonY's dog,Don't get it from somewhere else,xReact,0
PersonX brings PersonY's dog,Don't get it from somewhere else,xReact,0
PersonX does not help the woman,procrastinating,xIntent,0
PersonX does not help the woman,not Procrastinate,xIntent,0
PersonX helps the woman,not Procrastinate,xIntent,0
PersonX does not bring PersonX's son,sigh,xEffect,0
PersonX does not bring PersonX's son,not sigh,xEffect,0
PersonX brings PersonX's son,not sigh,xEffect,0
PersonX does not give PersonY the time,laughed off the stage,oWant,0
PersonX does not give PersonY the time,Didn't laugh off the stage,oWant,0
PersonX gives PersonY the time,Didn't laugh off the stage,oWant,0
PersonX does not doubt PersonY's ability,to avoid looking desperate,xAttr,0
PersonX does not doubt PersonY's ability,don't avoid looking desperate,xAttr,0
PersonX doubts PersonY's ability,don't avoid looking desperate,xAttr,0
PersonX does not go hunting with PersonY,smart,oReact,0
PersonX does not go hunting with PersonY,Don't smart,oReact,0
PersonX goes hunting with PersonY,Don't smart,oReact,0
PersonX does not break PersonY's glasses,to pay their settlement,oReact,0
PersonX does not break PersonY's glasses,don't pay their settlement,oReact,0
PersonX breaks PersonY's glasses,don't pay their settlement,oReact,0
PersonX does not buy everything PersonY needed,apologize for events,xReact,0
PersonX does not buy everything PersonY needed,Don't apologize for events,xReact,0
PersonX does buy everything PersonY needed,Don't apologize for events,xReact,0
PersonX does not give PersonY leave,avoid screens,xReact,0
PersonX does not give PersonY leave,Don't avoid screens,xReact,0
PersonX gives PersonY leave,Don't avoid screens,xReact,0
PersonX does not impress PersonY,shy,oEffect,0
PersonX does not impress PersonY,not shy,oEffect,0
PersonX impresses PersonY,not shy,oEffect,0
PersonX does not give PersonY PersonX's hand,to be polite,xIntent,0
